Date,AAPL,MSFT,NVDA,GOOGL,META,AMZN,JPM,GS,BAC,MS,WFC,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,SBIN.NS,^GSPC,^NSEI,^IXIC,^DJI
2015-01-16,105.42484927429618,101.5492572371511,103.13076366433407,100.5714205417786,103.74667667493654,96.29210233145345,102.8606024984423,91.95981528159662,98.35163008808304,89.29007932970683,106.84719646893433,1587.2728257614976,1672.0890474478279,1580.8778543654541,1409.9995006389365,1496.0081533659204,1402.970431585296,102.84232758709659,1513.5232934738074,90.2268008379385,101.62106023180333
2015-01-19,105.81078432593524,101.37706191066842,103.02155070399937,100.11650427357819,103.34899229401009,94.90814938814096,104.31223711938955,94.82142410501669,98.18346663688814,89.40951461745392,106.56172585375666,1622.066220250952,1654.6968967495093,1551.2383211842266,1402.9994143579218,1491.1770984678244,1386.0241106464512,101.21805214588436,1497.123624603386,88.61950194140388,102.48868261594754
2015-01-20,103.07301981325094,101.40300661727595,106.12884186935034,98.07028567815698,102.57524626990477,93.37031683755922,102.09047279284773,92.25170652764454,101.14641889762972,90.9902245578966,107.42818049821001,1626.635677137505,1659.5236654617404,1555.4241179607707,1411.2171065183468,1547.6727827740715,1370.589081138717,100.36341822900677,1521.6121113130623,88.37096436761573,100.8911760675401
2015-01-21,100.66854090050057,101.74744828771018,103.92756308038965,97.34529913692734,100.825150894847,92.68337416171619,103.9302469773524,92.47282107490287,99.23577392033134,89.80195065950409,107.98783583514808,1610.7316504801904,1649.2458513382164,1565.5266010541402,1395.367411241095,1571.6070987656,1391.510749657496,100.0795286802206,1541.936480342633,88.14044080004282,102.59265807380733
2015-01-22,99.91717249344865,100.09010396635138,102.71203480469289,97.24826517228787,99.24059366625471,91.17100949000555,104.45294684209365,92.11953824483525,97.47298651838473,89.91478996538586,106.83900369281037,1622.4329856860088,1629.4097855584923,1557.3554060241393,1390.822179936581,1562.5585964032987,1413.159367077215,99.74958423396374,1559.7216911938563,89.42568313625358,100.88019088911271
2015-01-23,98.5541202456421,100.4866300371839,102.76005903512026,97.88641521011701,98.73301930117903,93.2122368672189,104.44040652145273,91.82048008124521,98.76535026320627,90.81125587742953,107.9178453296041,1600.741100354955,1606.5678611320723,1542.9494635140284,1379.681588932626,1576.3095440446355,1419.4484230158064,100.69751311104567,1573.8151752750807,89.10669481125977,104.38622227672123
2015-01-26,99.01404351204908,100.17846943033004,103.74269340196068,97.96628450161096,98.97373047768617,93.84633886561072,103.48287730373164,89.58495517788467,97.98569443719323,91.35047087183604,109.22323859127718,1616.4837971733225,1643.9770475880734,1512.09281181962,1389.0363812356075,1578.9380441655358,1422.6726866276722,100.13710343541631,1516.235543823307,89.14443587316629,102.77187514318034
2015-01-27,97.80526955686162,100.70569401365215,104.66904147662403,99.32246092154512,99.2801995136621,95.7730141278909,104.01307897079963,90.27416890297374,97.1612108542369,92.82480866862231,109.28842038811271,1649.4533498966998,1648.2447988264628,1514.5271307387297,1368.0877704769814,1613.3476803097255,1423.5916436852492,99.14987327600986,1521.6058629444974,88.4285748472205,101.81220782810185
2015-01-28,95.93842319698553,99.932734921556,104.82320746277243,99.08096605957466,101.73802659682092,95.41875800732821,102.77798541113583,93.3041409587497,96.89897854761377,92.76708367594341,111.19769998361507,1623.9231181603238,1640.6217910274547,1512.585859607671,1368.8485477825545,1602.7916498285606,1396.4534897804338,98.79635461711193,1492.154138861801,90.25035751392805,100.9729440240361
2015-01-29,97.93650269483776,99.0534229359551,105.36807382857403,100.91473428010134,101.04923891751434,94.44152202942958,100.01338667657033,93.20373327620939,96.90112404704426,94.15247447413503,111.64572048217943,1657.3238290747302,1636.9461370186145,1530.4604805412018,1371.176929883976,1592.9846995344028,1363.0737309247527,97.0129951672002,1479.375634412428,88.305901104774,101.29537200040551
2015-01-30,97.6599127494481,99.40053777153352,105.57291114084275,101.23369232987336,100.22711265675271,93.55410647532388,99.05975948905655,93.57978791773121,95.33223908815555,94.9451787965866,113.00309612395054,1643.2777318475762,1651.327474329976,1524.242121623226,1397.5568408111667,1559.868137572037,1366.4290441810952,95.7331039013515,1460.8527129308538,87.83504966957749,101.97631624949068
2015-02-02,97.78075825486557,100.0902885398319,107.1516851634547,101.9301055650353,100.12785614899241,92.98472199939951,98.71599060731236,93.50912741524702,95.42954890209158,95.60652329650556,111.21939462086625,1607.3519394967068,1659.6751784258424,1520.8100320613682,1385.2544297923182,1587.6568416290456,1414.5787667733873,96.88080646330252,1455.2857155735865,87.34527219848785,104.35674136642221
2015-02-03,95.8978393667689,99.28591497961762,106.36081972198492,102.37424262511277,98.89446750780887,92.37764273659273,99.58834156365461,94.73882038522066,95.38136246278809,95.59044609451662,110.58229808261659,1589.8054400463232,1642.2765387912202,1509.6316526803896,1384.6499205011548,1577.3456814932872,1395.6496379833823,96.48609820097438,1458.3557257679995,88.79391760230529,105.30548416142862
2015-02-04,95.2056996047594,101.1482239242277,105.74164315300895,101.73710364593288,101.04319200798923,93.9834049384134,99.31668269958644,96.04704350331868,95.9216837939943,95.6231155666058,114.11498766816585,1633.5086066691274,1654.9093501745372,1493.602802658053,1392.9999390158548,1595.106331961915,1384.0333861659847,97.71974111938272,1496.7465549317362,88.21347027569153,104.37631251457928
2015-02-05,95.38085205081636,103.03567131201447,106.7889254573348,102.70024198996839,103.61623295671632,95.20961782141907,97.78242424690366,94.29274091095424,96.9783592949137,97.31569227879558,114.6622139161515,1618.1348940230005,1650.7169232143249,1484.5975690326395,1406.4439686828728,1595.634481765009,1388.9613726677323,97.26099130661123,1508.929144047598,87.02139682777332,105.13003315438118
2015-02-06,93.89971659668895,100.83112271903383,109.17429076623965,101.90762417176322,104.7916641531621,95.59645793226056,96.9197761298588,93.02738446484241,95.46449020371011,97.53150418595577,116.52054872413319,1568.1857824964836,1650.0719731084173,1540.6525241678146,1461.368263186806,1579.2950597703436,1367.8144950439398,98.39849313203435,1502.495269916212,90.6245606769972,105.85219951880376
2015-02-09,94.41829400950586,99.78114897398062,108.25142591172887,100.60956898963254,106.1840665437721,93.45076937163101,96.97666881870771,92.01333504259725,94.42016063897411,96.41933983354147,116.11491698627736,1543.0390190842918,1665.7462060049236,1543.9686726583743,1451.9794092511665,1589.1148107953577,1325.603212123271,99.87282846791157,1490.9454954757748,90.30558791938488,103.74493919629948
2015-02-10,93.66378084284379,99.97204091057675,108.64653435662623,101.02624679869156,105.97822777727492,93.86190870201526,97.87766190462115,92.18315207093775,96.63321991196061,95.92999352046122,117.0972877172683,1564.0406549769223,1637.339807841526,1511.7116459645545,1457.9048564910509,1594.623234254852,1341.4502255881846,99.51231458612465,1522.6741811505415,89.51846198202963,104.33123878606432
2015-02-11,93.31397375566732,100.51729050567755,108.11074272250589,100.97129405949352,107.00323349315627,93.48660875094208,99.01672993850978,93.4593335512776,94.58881187852674,95.32143305377335,116.5061986992468,1583.6493843913029,1634.2431151985606,1507.429118820672,1469.4789074444227,1617.8090637110738,1357.4166058749945,102.0682506371332,1532.6652705644437,88.17048106014683,106.10962926818401
2015-02-12,92.56691540446003,103.56319493899117,108.97791229095779,99.92682554942789,108.90326656380407,95.35507775404714,97.19453509684269,90.35529251143862,95.24241995984181,93.13770170140462,116.91143385412902,1573.7499879731836,1626.6592213126248,1532.2508293389399,1454.6414469910496,1607.9441530439105,1329.7631648119648,103.05400972191636,1587.9355398591053,88.90138929957652,106.93989432403357
2015-02-13,95.0024565006476,103.79682787919089,106.55913444815626,100.099818492425,108.45166807665616,96.57480587467782,97.2927273423457,90.94153045944056,94.8439116461654,93.72662897427924,120.34095440587704,1587.3237590752392,1643.0194783555455,1540.5815477691212,1451.1830636941781,1598.6865755196518,1309.8786561522306,103.3677933905437,1574.3055146120068,87.10706821042874,103.47679678320085
2015-02-16,95.01326266590883,103.66068764179823,106.0817048832662,101.10176144973747,110.65993663157676,96.79437502408655,98.37117207619328,92.94882884637329,92.12670109620356,95.22408844262945,120.44617317716106,1599.7382491638411,1623.9428895342235,1554.091536019714,1467.9342769803357,1545.911763270077,1305.6245568530599,103.44870480968089,1596.784048205121,88.03235314192746,101.22221404624037
2015-02-17,93.65883704222627,102.0693059971975,105.27253967335342,100.86800235597728,110.656727885686,94.04922972562969,97.2173345236415,92.53541237947832,91.76199768679015,94.46344788797269,119.5161105170145,1590.8071130490637,1610.4395618029848,1533.5877867205797,1481.3736067076943,1562.5990598266549,1297.5999904686473,103.49847728025227,1584.9594303864214,87.45852067701512,100.2744503000191
2015-02-18,94.76109943311279,99.88118799077628,104.80576887023952,103.16343871894298,110.53939071554868,93.90025034754201,99.70327532804319,92.46068111749395,91.23437373200828,93.54783579162822,118.72148952289952,1618.2599348681622,1610.9356179239246,1522.946289784465,1505.8919437742854,1594.47668725561,1329.5353026814537,103.76059700426255,1580.8512681745099,88.19935932677292,99.74968107917877
2015-02-19,93.19932437932216,99.72631958780366,101.21267688775082,104.86376705425367,109.23644749547464,93.08191333560067,99.05213798871753,93.75656066143215,88.891976163943,94.41123879826863,118.30123419619119,1608.62425037851,1624.2375568899256,1543.1271766035081,1492.120572644393,1589.9113767968863,1332.8260250277392,102.99183397366704,1596.3921746279486,86.76122100228241,97.68857583773276
2015-02-20,93.49760710585892,102.64157882155023,104.12384576201437,104.29148999568412,109.60405022248794,93.63443259427208,100.492437507502,94.78382285229617,87.54260656288092,95.91203898851407,118.69155899005983,1609.2225756320324,1629.7301449323404,1523.1896700476043,1493.7189198228084,1592.2784265379635,1336.886270771302,98.83770988944622,1602.2353640367346,86.94860242306426,96.57122588769596
2015-02-23,91.01989982694326,102.37157204163164,100.61642434000426,102.68931077389367,111.35215401371019,92.19175061562008,101.49017207294904,94.35694223424262,87.85471200366884,96.56154150156001,117.1052954265171,1583.528151056807,1587.1739819516806,1514.6677946063096,1505.6370092647733,1604.6108779862507,1332.1357961336037,100.0697911332804,1587.9554660105348,85.68540565204114,98.19626459058972
2015-02-24,89.38671123347223,101.31158794246534,101.31311865898911,102.55474647700842,107.95128565623837,92.55538041128834,100.55767062236545,94.92008782528795,87.36729487319386,95.05108299556838,118.52839881838646,1590.0955429955793,1607.1127179323837,1533.4438613523698,1502.6590020768233,1625.506840433906,1335.3539486050813,100.59595870150872,1592.5179094811142,85.12369218782487,100.92728885658246
2015-02-25,89.65787709331758,101.97897694369682,99.54249822825695,103.23906760336973,108.49857146875507,89.78043880865975,100.61047397353056,90.88453078677277,88.54556969413196,95.24308727169306,119.7075847972408,1611.0588974527993,1589.6272308970376,1553.4692148684908,1538.4736491079311,1619.7286049109275,1336.5570986566938,101.33831569931809,1580.620820068122,83.70794904806309,99.68139083554162
2015-02-26,90.60741379144937,99.2133870734408,97.86953946635356,100.88926222772223,109.62851933442921,88.09934344690687,102.56147089305874,91.4002286189675,92.09517617605411,96.31554362910835,116.49518980195445,1603.9159646952266,1586.0240803923737,1620.8846266382893,1499.0406023702844,1611.4931222181237,1334.1475909759731,101.31929767038996,1624.9626605240078,83.65246276009456,97.46961282649916
2015-02-27,90.85017984508238,99.35234861980864,98.08642446620534,98.56989804290987,109.84279359024151,87.05779692389967,101.83182693269323,91.4510994631652,91.70347845629635,96.6387329792271,119.32470046920119,1597.770458621982,1553.4216866930567,1598.1842797303832,1503.2794923445356,1603.360876820417,1334.6548935603969,99.01267451705742,1629.560087507618,83.71389349978583,96.05934169737903
2015-03-02,90.73197524519098,100.52417139543381,99.06037860064878,96.92025751335002,106.92027492495593,86.42730379152962,102.11302732190654,93.54696025322893,90.70905111205474,96.15037533882244,118.35241231357152,1549.021518256872,1575.3886715014892,1597.6133925388565,1503.850887017289,1612.6899164575416,1349.2083730735842,98.31161148877166,1650.0336593319178,85.48479835980763,95.86984279066667
2015-03-03,90.3813302417124,99.24257120659115,97.62422312155678,98.50468920012435,104.95696587309095,86.92053433664888,100.03444473559149,95.73197178611264,91.12610597128477,96.30543986034613,114.64878277919732,1570.5605696572795,1567.8900530346655,1577.7447020902755,1478.01648514835,1589.6350545706846,1313.9342915173916,100.11606166860763,1659.273672078599,86.00671246620921,97.89812124531075
2015-03-04,88.57486503953288,101.17367686054821,96.16546016409498,100.49494490646305,104.87224892455096,84.9750967666763,100.56444583550817,95.5378662436914,90.86228867076606,97.29330814901314,115.5135885452913,1558.9522359891596,1590.9807519611468,1559.3787434127491,1497.12775983122,1595.2284485363784,1329.4459512179744,98.5061947274054,1652.9831511195869,86.27000466988267,99.29478005849734
2015-03-05,87.72200829756154,102.13359869577174,94.48351919385895,99.06821796937797,102.49923861701988,84.24870230545886,100.03232291154866,97.36607144381513,90.68631543361286,98.49138008262848,117.77245078708589,1542.8519047656976,1583.7675974709093,1570.1788689004322,1477.1398252294268,1632.1555737413216,1336.3443236946357,101.53231244816652,1665.9784999897258,86.90575603113507,102.61723347062015
2015-03-06,87.19000981726657,104.13402114793557,94.79358828287945,97.20233934042272,106.41747290461028,83.55796765389042,100.79151766153089,96.38723563402249,91.70699744562776,98.70754235640156,119.17374551730184,1530.1557206017997,1554.4585161517457,1563.9221072168125,1503.17846329565,1645.5809438149151,1328.7157922620745,99.10568773353764,1660.3448805414075,89.64972274214293,104.31858082616824
2015-03-09,88.5033928595608,102.19733774875579,93.45591315393634,97.54484160908487,108.38130175233758,84.38386209520559,99.64890452014842,96.4294943519112,92.97492398262068,97.49542408312554,117.70387474610912,1496.8849691110238,1569.7574864551268,1597.8141097629502,1532.5103108463582,1601.9647231310844,1338.5673845100973,100.1392795931603,1643.3363259475302,90.3277788450035,105.78339741901056
2015-03-10,88.95261250796092,101.97239646537297,95.16863982701616,97.76215677060736,106.86751762260876,84.18526550016907,100.12153152909724,98.18837624395924,94.28330028952662,95.79294591597213,120.41026044151523,1491.943602275283,1561.1232774328812,1578.9143474162643,1549.11889362143,1586.5793792092775,1329.6359347004452,100.36553386466811,1643.5432326950468,89.47852103868334,103.5391888689625
2015-03-11,86.83164577953792,103.31498416509774,93.68717731780936,96.19116450038966,108.20133640187615,83.08914999586766,99.66669590573414,98.51734051834104,93.39646898920626,94.07967246930984,122.70968933043409,1468.1432336648536,1533.1864488709182,1569.3040596434894,1580.2043755470402,1590.6942513721579,1307.4116363599803,100.55033920274978,1642.846890616773,88.92364095893319,103.83698000463377
2015-03-12,87.24875688392436,101.22288258641605,94.42168671849362,94.88838351768378,109.24361333419503,81.88073559253641,96.11777779284138,99.4552622012997,94.06178996055576,92.80905643641039,120.51149590933308,1460.588497672258,1543.1987635240466,1593.324482260789,1550.5334584347563,1564.6321168371733,1270.9236551100287,100.62715192546652,1661.421730999946,88.81183336535197,104.30926428471687
2015-03-13,86.81048142378586,102.59106235076767,96.49379941285513,94.05620495924516,108.72879996021926,81.28030625246605,96.26384172486732,99.50353448129985,91.22597162235468,93.24684969113063,122.74533539936654,1469.2109330964308,1579.9894066319355,1558.9731711748161,1584.92011126311,1559.757697550242,1288.3643536950258,100.32283127528625,1626.47809434708,89.41676399754255,103.64139719928733
2015-03-16,86.02577018064007,102.36646486010554,96.61493275682044,93.52501369850886,110.2531865038456,79.46841403885286,97.99049057488179,98.65279132269194,92.60036981653569,92.00458159023457,123.30932454936232,1459.609685196722,1600.1128216576492,1612.4592894254451,1604.8801335957469,1567.0646781070868,1294.3236299099096,101.6081229463675,1581.8401808049837,89.94233729988197,104.21622904690156
2015-03-17,86.7842136591694,103.7394007891461,94.27556187849399,93.94981329277034,107.14300825333905,81.3038149954256,96.54179466915093,98.40489795660697,91.0337419397226,89.37495784805837,122.05921535300467,1449.0700734456932,1576.8447576346493,1614.9446625865628,1642.3405824541471,1555.6724693783542,1290.4523720836155,100.25766487666495,1600.1436156171653,90.362273388086,105.73579442129824
2015-03-18,88.05959831582132,104.08383063416453,94.82823737777467,90.97584787740928,106.66872921338751,81.3233620888595,95.71203499475483,97.72806638837203,91.71954555706363,88.77192914611308,124.82181734302671,1489.118459960377,1579.1483083199741,1607.8774467068224,1599.0410632696278,1564.699401542525,1282.39995975942,100.93551789076085,1586.212802675447,88.96371501545704,106.1956815616051
2015-03-19,89.23032621531391,106.17085628478597,94.5335098734486,93.43939888923575,105.93081071207881,80.32440833511545,97.51560588915702,97.09335520508853,92.70845957222208,89.07869456752438,126.89539160079151,1463.5241915573529,1564.6731640598161,1577.1746634234084,1591.6977126914394,1572.3316615311778,1284.1683397036577,100.17888474551515,1541.0563060778152,87.98083897500496,105.48360166394531
2015-03-20,88.22508154003373,104.31824264106568,94.50739235878069,93.95262356674431,108.6354280571847,79.18293622359424,98.30012939387039,98.93851440142014,92.54921016238478,89.31583809020538,125.81751633459201,1457.380797281032,1561.726038872465,1605.0089360498248,1622.518323040075,1566.3591178249578,1310.3519319385298,100.71143852133176,1499.1346315433361,86.82297111740026,107.19865420478453
2015-03-23,87.874249249932,104.82659737205384,96.63677542507936,94.09391610778395,107.23136219946332,77.89250719615364,97.88249560948226,97.84370587493521,93.31943884016658,88.16075933463144,127.42670962828915,1468.4623397695261,1572.0568508359502,1607.5069704636742,1600.1140299257622,1544.0127539137288,1346.47271376667,100.0710293409037,1514.784561842087,86.62086225218172,105.75036424819635
2015-03-24,88.30515443210267,102.68437871203145,96.73496478078079,93.30151342828594,108.28726064792409,78.31777609416159,98.31409648275952,96.20047008425954,93.65887539513226,87.33374190245132,127.86036232475332,1487.1227469068021,1586.3998022599144,1584.032983638698,1564.268735596691,1521.4880356596784,1324.4649970466503,100.8819039505263,1510.7360784445473,85.90023774754904,105.03813382505017
2015-03-25,89.53405523342526,103.31422240422114,97.45504698292946,92.24556244206481,107.29269003578436,76.56666073752154,97.49462381089961,98.82479455392745,93.41952550311495,88.91568875218783,128.33498947170892,1462.0018184253747,1574.5731288726256,1560.617394692435,1587.7986074165108,1512.30011482167,1279.7058620299229,99.32263030195473,1532.6433842351425,87.45138412745945,107.20593975972204
2015-03-26,88.96821056130034,103.81588543622276,96.5940210035997,91.26638494880841,108.91738319617303,76.4010025722492,100.92214641857997,98.6951061463991,93.409955754423,87.25631918819103,128.13314904733554,1470.9581923243518,1570.8042152709909,1566.7327398834313,1581.1414529317676,1516.9250666280427,1299.200463025047,98.9655694464673,1528.54295824261,87.74330194023737,103.4930238744742
2015-03-27,88.76628667107634,103.43764138783591,96.2480458087674,90.67708133434346,108.30041098955196,77.0339554657331,102.20095392560165,100.39417099888051,93.78712103423267,86.86166420283291,128.53590105900503,1463.3476393025946,1567.0837201866289,1565.6934831076323,1590.2627761513459,1481.2896860009187,1314.6314374066287,98.8445631449125,1505.985662873663,87.74588890786592,106.22805884194302
2015-03-30,87.44196842973724,102.35092171574998,97.78736864100536,91.21989889016983,106.52498650650541,76.43391261872088,104.68163006610716,102.48954516198516,93.02934792382531,86.30395754329173,129.83661382521862,1493.4721503381077,1548.8932521568345,1573.9060340029191,1590.8912422528679,1463.2753582598073,1301.721818281073,102.46130205829182,1522.0454368587743,88.92458217897084,105.61315861118739
2015-03-31,86.0301901992319,101.92109772835367,98.00176884738121,92.69840654961257,106.51281993305635,75.39221790731186,104.84659098705758,102.79925266080585,91.92275405491375,85.5732821589652,129.66518260548645,1501.638206646872,1579.3617775271548,1576.6982820243122,1535.1404559169264,1479.0360405617207,1286.434607662413,103.1311037583757,1530.5939867814766,87.90418618214191,107.1423138544708
2015-04-01,87.0305865654141,102.0898282361029,98.41984084481862,90.9274466673553,107.7981776355984,76.29552303654378,103.04289312169365,104.18371494736398,90.54510784512568,86.95149133367669,132.02325495482773,1507.1120595489053,1618.9106781156595,1558.4007615494518,1529.9927096465487,1485.3926129731838,1251.4782086336493,103.00597116910222,1510.9333172531828,89.1936663072325,107.84162799427088
2015-04-02,88.7085378747985,102.52353140412637,99.82486691656399,90.4005736372389,108.61467067370363,75.1305993042964,103.79541013841065,103.5443265241477,90.34475659807603,82.87589275043958,134.55454674834496,1542.7902419855218,1604.000856845565,1541.7770396356757,1531.0177855193556,1469.64756039464,1253.9762400462625,103.70391170382706,1491.3832636582915,88.47093165163162,107.49991899832439
2015-04-03,88.64671424579608,105.3378204106394,102.13653713238931,90.60267691796724,106.42266102733488,74.86453775084847,105.64841759044856,102.02822211242768,92.35283049947535,83.64107057228718,133.6972801902893,1543.2221588419445,1582.0942970741214,1541.9085362270437,1548.8949893066654,1500.670593471228,1258.5282166437744,102.86094473343496,1503.0980978516554,89.30017081307435,109.05609084379826
2015-04-06,89.91523739641688,106.65269681443577,100.54376074444822,90.89446141441266,104.12282806410032,75.00673531282872,107.59714818401778,102.48065157559718,91.27758859191171,83.4953259949577,131.40540648540102,1526.5806334748095,1610.0121790549347,1530.4901420525127,1542.7378763543152,1520.2628467214454,1246.2256013241968,104.62759052405136,1494.7858093166892,91.16495819165928,108.89761611243061
2015-04-07,90.39419201528989,105.82056740283919,99.89118810693604,90.1956624584715,103.22956633237794,74.40374353598995,105.14140326709838,105.43915451005239,93.21794695226573,81.66008194476773,132.80090932397064,1499.2205361700842,1603.4063574054023,1544.7306849850715,1532.3089514948686,1499.483132563675,1217.6416917887943,105.32361386208345,1486.035061767882,90.02619340111038,108.13835455345576
2015-04-08,89.61657502017644,106.70575411723533,101.960888521369,89.76984012065124,101.86070213903452,73.20026186960133,105.48164871810215,103.00954355333079,93.38179837638239,81.54123499413288,130.32893569612781,1485.4999944437666,1622.2151905654491,1558.7799979353513,1532.2638663928058,1482.0848785586707,1232.937937289402,106.49913635366232,1497.38807635001,92.60779350834316,107.04031189077368
2015-04-09,90.09363856015258,108.04953861884069,104.8471398370911,89.50657374982059,100.6255071655661,72.65771477059032,103.20247260986623,103.99616037969814,91.87681732237732,79.25200726110998,133.42820122557924,1510.2353481459509,1596.1665841326658,1574.7512224455686,1512.174617700133,1460.0431177674077,1239.0632143569946,106.86942587091252,1488.2068443440903,92.88624335863949,106.45459093312209
2015-04-10,92.06230120155239,107.10393947800512,104.49862445407878,88.0700656623812,100.01444387734068,73.02317379950848,102.3986724630869,103.42890151513741,90.1966732484148,79.11049340688336,134.60104013217148,1492.9950087231255,1577.7423682336814,1570.4358143456257,1513.2171625923,1466.601723222276,1247.788458834371,107.77065374439773,1487.0918382664208,93.96468770572112,109.33951116484056
2015-04-13,92.0442855820684,108.18378800609558,104.92386950988697,86.97060358897512,100.86855140451412,72.31133292986108,103.26388638488578,100.94411500872671,92.22533559079432,78.00139422333257,134.4548658807056,1494.9454167936153,1568.3642692471064,1573.8524964505878,1520.6446628376266,1456.6541478589675,1278.0588486248532,108.35902067178536,1468.1626966277854,95.42746587129052,110.59825944120504
2015-04-14,94.09026079538101,106.00943697737495,105.46749488916534,84.75547213008043,100.51340812031503,72.79060129356975,105.21856786230653,100.87669082039035,93.1082428398137,78.53845816053607,133.6151057222566,1484.3844261154038,1561.2577312751744,1596.1442402036419,1490.1937615787924,1460.16370298184,1240.5233346910884,107.93827269242335,1455.3602011416842,99.16410733738677,110.06836282566614
2015-04-15,90.76276114307981,105.02865553466059,105.84232436739012,86.0860256568225,98.90623540439837,72.55540733805378,105.57524445919337,100.23195485011256,91.9523438741556,78.83143811707339,132.0859246049491,1490.558112712346,1543.6116804910282,1570.7301263510267,1477.461079031292,1490.7604189529488,1239.3624964706107,110.73576562765493,1494.3621986871085,99.41270479296104,109.63780088266819
2015-04-16,91.8301223171929,103.00690600906952,106.23807096257423,86.79327403936867,97.68638523971623,71.97119565132152,103.9404821945184,99.27247307641272,90.45863472441663,79.7577376603344,131.9777834139225,1484.5995869958006,1555.368651361471,1562.8900482379902,1493.3708037343335,1525.209319990832,1221.420645708593,110.39418163029599,1489.7081348434256,100.99597466425571,110.33834496657211
