,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,NFLX
2018-03-07,-0.0035978860010393854,-0.008255043493868852,0.0011141162843228969,0.02114434669063825,-0.0007154583116308899,-0.01460330147497102,-0.014455839414850846,-0.0008095967822741024
2018-03-08,-0.018164538429339405,0.007289046196449878,-0.007114828267836604,0.004490028000037061,0.0227062227623418,0.005095853527136374,0.007662112817577782,-0.013516739913717046
2018-03-09,-0.012353585786768817,0.013270084596167742,0.0028599573419363367,0.00016877012798222069,-0.01123183471066136,-0.006015781922479202,0.03688130841619652,0.0031107770814065017
2018-03-12,-0.01352302050460752,0.0028787219300430156,-0.01454953743582632,-0.0006382441851872089,0.008269590195549847,0.005283094690517576,-0.01191919279612097,0.007958172744020109
2018-03-13,-0.010286607631129763,0.011388912456811173,-0.019922444846850906,0.0029880392552252832,-0.005117092131161849,-0.004730141306976576,0.02487367396314233,0.005529244106452946
2018-03-14,-0.0001798775259966856,-9.757134002852386e-05,-0.01727795867140247,0.02367491691450274,-0.0014260711880427213,-0.02983690256727145,-0.002902994927548863,-0.0005892860534124633
2018-03-15,0.0035530017420433158,0.018833954377779127,-0.0007228013276611156,0.011036780654474887,0.0035306301995874367,0.007381568860364007,0.0007172037449536539,0.023133982012534915
2018-03-16,0.02202781812546184,-0.011571704695714335,-0.021846710763175792,-0.013904294010214868,-0.0012684826672895166,0.01665313590653983,0.029188683103458013,0.01483740108116871
2018-03-19,-0.013443905346545715,0.0201236306797965,0.027697166052177424,-0.007887742598828962,-0.0017703415711727288,-0.011219422406425261,-0.019276340448695306,-0.006756297920317511
2018-03-20,0.014039865880210778,-0.009577851241087232,0.0277338051860061,0.017399644620465837,-0.018674407276233707,0.011586430988355101,-0.008868924781335497,-0.010090938767205127
2018-03-21,-0.0026612655139581776,0.0005280343554825428,0.012651943955273248,0.005970140952568537,0.011533539315217833,-0.0081660384073311,-0.019226236735976454,-0.005004065998202023
2018-03-22,-0.0003846349397825799,-0.016119197005539765,-0.004807144091700799,-0.024754450782117354,-0.018778637108171625,-0.01823876418494974,-0.011212335255511019,-0.008250456567393427
2018-03-23,0.0096996523868067,0.007339661092542693,-0.006380848156403718,0.015041775295280502,0.018284126006381074,-0.008137858478882598,-0.01713927259127246,9.025331024847816e-05
2018-03-26,-0.015142847379450042,0.002125260592366063,0.004420134099034634,-0.005544175173818555,-0.0010106709361092925,-0.002244095192219575,-0.038335364185713816,0.022292634071664263
2018-03-27,0.005616206672350632,0.010593185151096307,0.008605997310636937,-0.0094032180450907,0.011908082867377878,-0.01783749615165775,0.01563381949132192,0.0044659734863887746
2018-03-28,0.0026110071840659277,-0.023447959010476915,0.004416264434247363,0.014871456140078898,-0.02950082373344265,0.019186682563899993,0.003941070421708215,-0.0024116309491647447
2018-03-29,0.007150973645505987,0.0021581767700704635,-0.0177021042747475,0.013998448109829864,-0.00017258632251826445,-0.02069734303023929,-0.007732459154669691,0.02436461358812525
2018-03-30,0.0043175884105361995,0.005909906101866369,-0.002328378754611893,-0.0012007561920216459,0.0001367118255066746,-0.007176779783993448,0.011992951330884294,-0.01785759073838933
2018-04-02,0.034924063242306236,-0.013310251725236588,0.007720815315130025,0.006384453391222955,-0.010651379945626371,-0.012402898323994216,-0.01055741684026723,0.016728832732628707
2018-04-03,-0.008501111225597047,0.007717326424327098,-0.031906932447776426,-0.008076386081834919,0.011093051570758794,0.019245559084233532,-0.046621699281889195,0.0034653019175865385
2018-04-04,-0.007033282321735834,-0.031043088748565983,-0.014905180071006607,-0.009911345633021318,-0.007414988672673872,-0.020378920195591066,-0.011256144693928882,-0.0011565039260604815
2018-04-05,-0.00830048148753404,-0.0014682342810115045,0.007617526936402053,-0.004628719422426819,-0.010593197791380793,0.011805825059595154,-0.005062414295352702,0.0033042455223475375
2018-04-06,-0.00737010223543344,0.020074993714790823,-0.004016966550001166,-0.00452656802299245,-0.004177436140044843,0.0030376596206123097,-0.003507259346276159,0.0062786431102899165
2018-04-09,-0.008496262647741837,-0.0015878369356576716,-0.004002938791576982,-0.007950013788191823,0.012287046243677713,-0.016847630422526683,-0.010677763452771827,-0.009963861062195267
2018-04-10,0.016920572173471093,-0.009617953271071844,0.01578564806801297,0.012588107866502884,0.0036949823155891792,-0.0045610987781120604,-0.013391158664017966,0.010156677851245188
2018-04-11,0.0201882122614625,-0.0005949389739721145,-0.0004448559188019452,0.0017414005181404235,0.005175907095588128,-0.0022268823470963373,0.0008282007975122241,-0.0022814531459566245
2018-04-12,-0.00758013128801327,0.0016749664074637849,-0.006241108464936529,-0.012929602570922683,0.00978142989486841,0.0084429076242174,0.0034788350742478436,-0.0021509451738590535
2018-04-13,-0.011171698201387636,0.012804368928017507,-0.003967741510193745,-0.008384962510334604,-0.0023697827296136342,-0.008600358116012563,-0.001125732171670113,0.022054791224169534
2018-04-16,0.006857404228517661,0.00210306651779546,-0.0035131096517699856,-0.016477023159269688,0.01330023592680396,0.009092859024121935,0.009154556910668799,0.004563199340017254
2018-04-17,-0.007325336358407819,0.010920734859534154,-0.011201634618885015,-0.000750417788080382,0.00500024808627253,0.0009772234424054727,-0.02797338207135225,-0.01667677953834379
2018-04-18,0.009113683149611918,0.0015777636984990462,-0.0027793218309033474,0.02056545625591455,0.01076102526246081,0.006575534093876234,0.007897172141305253,0.0008321156577635325
2018-04-19,0.003117892929282551,-0.010033115247130686,-0.015377309112004856,0.004411323212588414,-0.009352402620904199,-0.01184112866360032,0.001946127025446831,0.044603713245825904
2018-04-20,-0.02049255938791894,-0.018945341101890056,-0.004309318398190709,0.001728391122027384,0.0015028112419763762,-0.0030362726537053186,-0.0061673314987652494,-0.01209096655923203
2018-04-23,0.021985393774677453,0.005466727142539707,-0.006828113540612746,-0.019976412148291267,0.012191213866458828,0.0018301197626937604,-0.007651953828991864,0.024645403719355974
2018-04-24,0.02550925031648732,-0.03337754907963808,0.003513210587281712,0.019456742526843707,0.02334062206529053,0.00143333810924684,-0.004680452350373732,0.0036002082462092133
2018-04-25,-0.008158199132058952,-0.023873025757820354,0.02151837848603244,0.0009400149205931463,0.013497297416304566,-0.000247367436917334,0.021033338659798506,0.01095442103524591
2018-04-26,-0.005059402815678182,-0.018893383692676013,0.003905663533652959,0.0017388131790916361,0.014084166422253519,0.029730724604358327,0.023528407570805543,-0.005156193414898924
2018-04-27,0.004271613022825305,0.010256770183591613,0.0017317908550726901,-0.015492644073767714,-0.018937670796024042,0.00829397326553205,-0.03422536875939164,0.007784153010430561
2018-04-30,0.004948130843112741,-0.020140214856875893,0.0035477316256318225,-0.0013701032930106827,-0.0033934503562883522,0.010436400171521809,-0.01378968975590833,-0.040100628320602794
2018-05-01,0.00947193693859183,0.006839573198433868,-0.011589025573337297,-0.012305501346010161,0.00808019849916164,0.0037293930071218284,0.010653350185518828,-0.024906336172090593
2018-05-02,0.028559839707756884,-0.013903509107202061,0.0100794529324022,-0.009048889858428777,-0.016639902997781286,0.0077207588562795415,0.009605390682221993,-0.00838424299221563
2018-05-03,-0.0021491516801614985,-0.0017277779869379062,0.005950626057847019,-0.023020013221647373,0.005847139911138166,0.0030578686090307894,0.018017062721492394,-0.0034618472207410544
2018-05-04,-0.010704857053963734,-0.0005666490353041231,-0.0003226235993015747,-0.02629378616350664,-0.0042384043728400655,0.025820503020606678,-0.002692495039982812,-0.007206099513504816
2018-05-07,-0.018638881065375146,-0.001934852532908149,0.005233978799116468,0.03067944754081897,-0.00356905285940301,-0.0005316908817347699,0.00025560327866669397,-0.0013815217626781395
2018-05-08,-0.009780798347897135,-0.008623530835494053,0.0048532801374565615,0.003078199415450955,0.0012022445292947381,0.011892275620814186,0.0035071407984963443,0.012162674814271135
2018-05-09,-0.00015829051091109658,-0.0211795947739698,0.004878565940120483,0.016303375021411437,0.005205084787403447,0.029631044658554373,0.010132629021212702,0.02177757301467298
2018-05-10,0.025490493060887243,0.0006728867229079949,0.014179617550442947,-0.003681120455702347,0.010481264655140654,0.009395073478975613,0.0025416920204417437,-0.005701505159745879
2018-05-11,-0.006849062208772128,0.008061473714281897,-0.010153919384486954,-0.002153294813233564,-0.014522566928971137,-0.0036353832211550863,0.0007516866824570645,0.03608919112719966
2018-05-14,0.0034079972038216777,0.009761056605371188,0.018644165969841975,-0.014262343397448363,0.013486100355130093,-0.00982323614964764,0.01532019096215076,-0.022061023740428065
2018-05-15,7.319638333935785e-05,0.00143530895369115,-0.02167168245130613,0.008781954541500436,0.009112243430637657,-0.0065454837062922655,0.0068584079159981215,-0.020533822857215722
2018-05-16,0.016911788520029614,0.0038783398712090023,0.009518739088442363,0.010704338427808047,-0.0031480680702518082,0.0057458251529936,0.022422696365608452,-0.011436512077738548
2018-05-17,0.035951973719233754,-0.010332016562029533,0.00262918338715723,0.007586541483968645,0.013592843855939174,0.025344069085464938,0.00426632254067405,-0.007486365962406816
2018-05-18,-0.007031518377677348,0.006551224125037836,-0.012959187321186505,0.00033651730819772574,-0.022560754252515913,0.008703905699164682,-0.04436425024982005,0.008334443506721412
2018-05-21,-0.006461235318614311,0.006037999275731565,0.014669375889724945,0.004447713041021872,0.0025914178917259,-0.005043551338138608,-0.0330514215140878,0.009982835299474857
2018-05-22,0.0148811410512808,-0.0038190531803961036,-0.02452637037098704,-0.005685020201275259,-0.007389708765493497,-0.003917379203637994,-0.008571151082229389,0.01772658871796584
2018-05-23,0.009798616558863271,0.0009676493394066288,0.02308673036757103,0.01480442483922384,-0.01408139039324885,-0.0017687615414196944,0.0012494874488373497,0.00039294473348316927
2018-05-24,0.02623190714212087,-7.05548038284487e-05,0.03208115384697652,-0.01842828110454109,-0.020063041453119657,-0.018112548017442998,0.000818956045592456,-0.02039053831578197
2018-05-25,0.008428599950606408,0.0066498883193097935,-0.0019590265373612414,-0.010686240413323222,0.009095117777235151,-0.006024441900670641,0.008947828739267027,0.01343907311810244
2018-05-28,-0.004667599435187131,-0.020873711319135402,-0.013845303811967358,-0.002789274455123558,0.0074159736309595825,-0.006628028538425923,0.013705243090164743,-0.003243135316121637
2018-05-29,0.008522612610373459,-0.02114344690721437,-0.007676276179942154,-0.01703920275330406,0.017056817019576842,0.03956443225842965,-0.009533368167051193,-0.011513783259826549
2018-05-30,0.015789335814708094,-0.02043912714245044,0.013910473334923568,-0.020742329860259145,0.009565298466789995,0.013232854644315895,0.0008433757432926292,0.029329209475860374
2018-05-31,0.011739986863044338,-0.0058459326041376825,-0.0041582323225938245,-0.0027431872339541696,-0.0037641065720808164,-0.014465150260506876,0.016107254169006602,0.031138593498508893
2018-06-01,0.007357888123774137,0.006632661467887102,-0.039576825809624516,-0.005728231857130672,0.03863062382868532,-0.02121801688969427,0.012060996315196082,0.013321887186312553
2018-06-04,0.015197845666592436,-0.030355422078435224,0.005630388898935079,-0.0019108651829832235,0.014469497737247927,-0.017641375406865167,0.0047072162870849255,-0.041192876941712475
2018-06-05,0.016642679099063473,0.0016048890558555406,0.012769072394228642,0.00048138560552146714,-0.015523051534991117,0.020090994439579957,-0.019853098053846496,-0.0315748287162565
2018-06-06,0.019646212651904804,0.016987288402135592,0.00745614652202331,0.008735134575304615,-0.0014929444397183689,-0.018226983423020315,0.03505820108707369,0.014794955345601712
2018-06-07,0.00933436360041573,0.004094665300077738,0.00967870186928188,0.0016804064615429937,0.0034492608884135745,0.022867169439783286,0.0004596713374440675,-0.011166869097786747
2018-06-08,-0.002013216001644169,-0.02729887826102495,0.022793277268732925,0.024760786816412583,-0.0033388921533382687,0.0036297584196569588,-0.006271903874034868,0.030539135013992524
2018-06-11,0.002336780252299331,0.007550456234226122,-0.0026263192852892248,0.003009706008246793,0.029177860640831055,-0.003103329987376724,0.010658916020118037,0.02241255178662449
2018-06-12,0.017167126350585704,0.003665196951529781,0.02440765495931152,0.02197344862961681,-0.0037088704223076085,-0.015441777549285773,-1.0599575301473152e-05,-0.009305674393795482
2018-06-13,-0.010960363253755712,-0.004437828989620529,-0.0018369125399810837,0.014963919181506968,-0.005042454350563053,0.01797562596883351,0.03026749558110331,0.0018044758841166963
2018-06-14,0.005424786613525079,0.0028239690344951107,0.016042030268065277,0.0163030232933834,0.010628907822916922,0.007901708166257126,-0.021810123531291747,0.010594894230537388
2018-06-15,-0.005137129488465897,-0.01886388795106486,-0.0016714300316499342,-0.020969805065130465,0.001971458478968957,0.012857002925839911,-0.01060902509830386,-0.013951109459686806
2018-06-18,0.0006994039209851088,0.0010079382140684157,0.028960487500191645,0.0029828654830250656,-0.002773665001752579,-0.003469942454085717,-0.0010336215186174114,0.013778043132112616
2018-06-19,0.018181783136451912,0.006957552549129664,0.009323280932153954,0.005552386512182483,0.030780554449805875,0.009585289994800572,0.009954328732397766,-0.014853781416335754
2018-06-20,0.0029535309002852728,-0.009259128211514867,-0.001031494822561707,-0.0037232814347932797,0.021825316500608594,0.02105264530257589,-2.8300334327435728e-05,-0.01785962498314342
2018-06-21,0.0009447897502943281,-0.006204902582604088,-0.01619134795263344,0.00250234197409549,-0.019058740638897342,0.008587123467212576,0.015173135419028538,0.024068293979317312
2018-06-22,-0.01837413985158265,-0.007537198639406273,0.003163634110459501,-0.01368084192658392,0.026606258278709882,-0.014227723742797571,-0.019212465014730506,-0.0029244817559508363
2018-06-25,0.010699733039317039,-0.006266291434979143,-0.010992457946666367,0.020418655780404915,-0.002175542632391725,0.007534539684117991,-0.03072569044922069,0.015325028154488995
2018-06-26,0.009289243235340416,-0.011141399268635443,0.0064330823700027295,0.00047006588219611345,0.016153374153420996,0.010819381159264063,-0.006818191810706975,-0.02145435179170685
2018-06-27,0.030743808853227916,-0.010325504041103106,0.009477863110398443,0.005963928344930425,0.028161713455937987,0.023819132433653634,-0.009741561451922176,0.04855556428818275
2018-06-28,-0.003956763058971968,0.007480980264739534,0.014827696131713086,-0.010632040351455485,0.011593138001869452,0.008443383439310725,0.004514491443140756,0.023342240200965314
2018-06-29,0.00334350881231793,-0.02356849093259672,0.007782837428604195,0.022323285674737292,0.032432571454119596,0.01568815468230822,-0.029340957023400893,0.009944028674135685
2018-07-02,0.0037639927408643636,0.00284083787749978,0.0014112876536276353,0.011827233672012438,0.012203202929029544,0.008881048831903993,0.0154784992824879,-0.012064471404601429
2018-07-03,0.022409648012770678,0.007453824715078161,0.01883274653966338,0.014895286260713902,0.009057574186919881,-0.018307673244697287,0.011362571072568661,0.012879812742630392
2018-07-04,-0.0010193583916567883,-0.018276790183944458,0.020470504727714722,0.028780468834668005,0.014392458264163022,0.011864818971037971,0.010332252441051626,-0.04648096998542106
2018-07-05,0.004176365336904464,-0.000759951415578608,-0.014186762328811997,-0.002630957432781744,-0.01671570819253121,0.0019653426728583057,-0.002930244883028066,0.0006656032382532651
2018-07-06,0.008763625069663883,-0.012324675955128761,0.025028991604731043,0.008604884894359843,-0.002525902034924532,0.028371146426663385,-0.006461436181282254,0.004746049166002075
2018-07-09,0.002891124272140777,0.016178292503437497,0.017484874013194318,0.007570554988722833,-0.014439278012594592,-0.01945392137157198,0.011452959623875714,-0.002373874911272389
2018-07-10,-0.005868904993450941,-0.002545729311803302,-0.011456128162399826,-0.007400891122419373,-0.002166007404294845,-0.015271468277632039,0.00045887295362612157,-0.010613302740664077
2018-07-11,0.002995104509375013,0.020932363864738512,-0.025413068876071976,0.005654217646954063,0.006554545257617228,0.010407645449037384,-0.019134158122549705,-0.013315292516776656
2018-07-12,0.015295731490416076,0.018800378754975533,0.017138418208785478,-0.010639821064447386,-0.0017367017218572478,0.021477122168772622,0.027928768061601827,-0.00836638288985636
2018-07-13,-0.013828861717003815,0.004570388060596953,0.0031640847031169095,-5.1910397627419336e-05,-0.001690169666176522,-0.001364993540646231,-0.012807194227002605,-0.008556469495326402
2018-07-16,0.0021458792310307118,0.030450340230022244,-0.005991659505183988,-0.021856699870354213,-0.01832835202065075,-0.0012919306990822887,0.007731419117848581,-0.005485582363131014
2018-07-17,-0.009357908511231083,-0.021289546973525253,0.004662239840420357,-0.01053718434910611,-0.006944431070558088,0.003176638115498065,0.013833891084701122,0.018978433888596102
2018-07-18,0.01700555906555401,0.020540504899561496,0.0168819820768642,-0.02476172846331448,0.02369540195159381,-0.006388318926306202,0.005823446026495871,0.025969172446245414
2018-07-19,-0.020593587794839663,-0.0034085461224236946,-0.027469869662311908,0.021535644656725195,-0.0073902282952607035,0.014085048498525765,0.0018502069731511916,0.009251640259547944
2018-07-20,-0.007417488704063779,-0.0014538799348036147,0.002051629554815415,0.009562284613139349,-0.00446426535839084,-0.006367264890072,-0.0011106056003811204,0.003014520712746327
2018-07-23,0.005543768991249198,-0.00607273411847431,0.001096939192811952,-0.006171190494232315,0.0035393249227839707,0.010056733851097732,-0.003402958466487749,0.004848221015699705
2018-07-24,0.022240633261828346,-0.019600396539961706,0.02126262076071539,-0.010077287706263816,0.005459645781159983,-0.01787613422507961,0.0008763342706661348,-0.009762497568936324
2018-07-25,-0.0006102330497148589,0.008228327470871655,0.0118528737721455,0.016406862087017027,-0.0015947901767677797,0.02441060931147665,-0.0022932123325553055,0.006867979879677355
2018-07-26,-0.00736628351140145,-0.016752017306598144,0.011722403712773222,0.02526571952184309,-0.01886398002333811,-0.0286658078228601,0.02882616800854998,-0.009211195334224875
2018-07-27,0.026721976552906535,-0.007858633460852693,-0.005833404574724921,0.011285567268258134,0.007826844810236988,-0.014330862147256096,-0.005084969717449428,-0.040482760062018563
2018-07-30,-0.019572710594371934,-0.007249797847276973,0.009626316235533228,0.018886686338523084,0.027283597266361426,0.032032922166270295,-0.017577709568733058,0.022768804953264166
2018-07-31,-0.02972116751233389,0.014198035879593451,-0.006402092607697751,0.0001712329813086111,0.026076232287868706,0.001702255166381672,0.02049422303333137,0.0023918520542791644
2018-08-01,0.00641933693082497,-0.0007200085262223377,-0.001205478955186079,-0.028097201202309297,-0.009596135974679232,-0.008804238669404829,-0.0038410464092026864,0.001271732598155717
2018-08-02,-0.006634914998075558,-0.03300918070259562,0.008288286460774064,-0.0011557258739206544,0.005893039620413321,-0.017247745271021797,0.0053968172838165795,0.0058107843233692336
2018-08-03,-0.01375666313889845,-0.012085073609965802,0.0014851830431761304,0.0020889642317776236,0.03599330817434376,-0.0057260298512111785,0.00508621763114947,0.008756636971267717
2018-08-06,0.01016904816189812,-0.021122270838780266,0.0046944144013083555,0.015150820930600162,0.0002493173239632718,0.004325878050658982,0.012740690607112803,0.00344431775138343
2018-08-07,0.003686331824403144,0.007290991539398162,0.018670023966028015,-0.005001800187280803,0.0038382014341484805,0.007070701355334386,0.013583582573247766,0.0032505009303653853
2018-08-08,-0.007488422370177439,-0.015963759431805835,-0.004745863449595267,-0.01556228574430929,-0.02019331094540766,0.0047783319882830355,0.017512621160548747,0.006384512069254278
2018-08-09,-0.01729131673049289,-0.0080626190146037,-0.01398034104874879,-0.024135931612428108,0.014850631218044086,-0.02415763747200228,0.01819287732642394,-0.0024748904585428777
2018-08-10,0.01246901363067665,0.024862216222185873,-0.012190829682830362,0.009492426407104126,0.0041644845556407795,0.002228688071351348,0.014857849711437776,-0.005947968406235349
2018-08-13,0.00935522407433953,0.00916744602474484,-0.015166793268809209,-0.003830619666044366,-0.011987385376859505,0.005011138551527017,-0.020150189327352908,-0.009277190072546793
2018-08-14,-0.001073078468208477,-0.015714089214138416,0.022834520532382108,-0.01494739317574012,0.009960059678642885,0.005145574549213272,-0.007493652079032409,-0.017954686552420274
2018-08-15,0.026230906897084072,0.011804013843911498,0.009411732664760253,0.008956417506850167,0.013952651825477558,0.0007093702565745819,-0.012960415932457114,0.017496050116409645
2018-08-16,-0.01442414794389546,-0.009601029584450194,0.015252138990550224,0.01138052907292253,-0.009269964109185236,-0.016592072707845906,0.013344780816091362,0.007017251877079911
2018-08-17,-0.020625325261502736,0.011768980632976378,0.012733201033439556,-0.0024808790175095963,-0.022467835498532596,-0.012393089816386982,0.012399297034801915,-0.015197501537867364
2018-08-20,-0.00924514924416564,-0.005398963345680574,-0.002445817392290106,0.01434340621599639,0.0022311351926329603,0.01725998151669539,0.00923280761655354,-0.00933461517834544
