,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,KOTAKBANK.NS
2018-02-20,0.00117430072474356,0.010273433650588082,0.016594198555802464,-0.0043316901496260884,0.004759120062337807,0.024190963950779354,-0.015195130151941405,0.014109704373915788
2018-02-21,0.023246613029805463,0.0015751106911148227,0.0032153470074283153,0.022980660423592036,0.009637706913446342,0.014467126286853205,0.016318402146767497,0.022259398624894455
2018-02-22,-0.02162415408735885,0.008519294110479914,-0.025050984899868678,0.013383761569447206,-0.024984112873458142,-0.003452401320391929,0.008197527693090345,0.02720794221629963
2018-02-23,0.00975914162942182,0.008534478363931397,0.00020231891154387505,-0.010890641830025638,-0.017765879548232055,0.024739984830750128,-0.0001415401206964484,-0.00935090580000697
2018-02-26,0.0007762519720901917,-0.012219730643346471,-0.03267905234538482,-0.019739187787999435,-0.020536560482171118,-0.003282137571625876,-0.009892400683098712,-0.008178842764030914
2018-02-27,-0.015833298826196884,0.020498999446598498,-0.007355947632381121,0.017822357789452514,0.003242435800691501,0.0008086117879795296,-0.007865626578137275,-0.024277264085691086
2018-02-28,0.00015169500942580072,-0.015528452053753417,0.021993975086129547,0.019198700640347788,-0.018448274305418844,0.0060095720811039754,-0.00896509914731014,0.024688605998147706
2018-03-01,0.032841282852461795,0.002716547263383884,-0.01633054780335752,0.005038806432698939,-0.018945284481052038,0.004637345690638339,0.010463379116931515,0.0056528815503387175
2018-03-02,0.0037041295248052553,-0.01532469794970448,0.013065462150532392,0.027458994846764728,-0.009704453367165522,0.00632050579073451,-0.028231162455049974,-0.022397249370997963
2018-03-05,0.020523501437994307,0.007812533870662275,-0.0023484824030750584,0.006541966992601678,0.006238376612947016,0.010571617864441718,0.0009498916145522784,-0.011162260163137705
2018-03-06,0.00992552929108892,0.020977839021193878,-0.007536437806452967,0.02574098595097718,-0.014305072655636186,-0.014281520491536082,0.02218013797168572,-0.00881541265154051
2018-03-07,-0.008051688827970693,0.01128383253080778,0.00519293488897743,0.0038953097284000204,0.010803494176963913,-0.005118182124724369,0.01443851736822599,-0.010369584976556157
2018-03-08,0.0026460198642479504,-0.02235423758294286,-0.0015400013723845252,0.016207345638734605,0.026163098352874004,0.007336114411267136,0.01708451658025112,-0.01379837277019802
2018-03-09,0.0065349622816393005,-0.010600343122727729,0.0018700610062476475,-0.005778903718692052,-0.024327271642759274,-0.0021102096260320335,-0.007292332194707485,-0.013840837193926592
2018-03-12,0.0005960806179217126,-0.004287407399918064,0.03972179314710944,0.0029247156153422438,0.0055537722503482545,0.005287011793319252,0.01120780086368045,-0.005632127454353042
2018-03-13,0.02187729755317358,0.00950493135794317,0.0023544237653618794,-0.0013229504499302491,-0.0006229619621052063,0.022057836831204325,0.001303082216497664,0.03008011914095232
2018-03-14,-0.0037132348799249204,-0.0016212588628171654,0.017780754389217224,-0.006468697138377499,0.0014694773204788625,-0.00739231848527766,0.011662211929694744,-0.014656222811451514
2018-03-15,0.007235446561397296,0.0069597948488251404,0.00669729165438504,0.011657580260576506,-0.015928910145768915,0.028541350146532585,0.005535401821340713,0.0007039683368150751
2018-03-16,-0.001395458350450629,0.002380440157813135,0.013152285262299612,-0.004667748173863728,-0.009275770556861462,-0.0009070585194979053,-0.03210323120051872,-0.020041545068063327
2018-03-19,0.017054523609300487,-0.03904857522322347,0.00837152289141807,0.009306833545100313,0.032481789141997064,0.0016658187825961956,0.0028873443870436333,-0.009272802115383727
2018-03-20,-0.005758448702963048,-0.024698442090530626,-0.016957800454664662,0.005595517820661033,0.0016059098048397669,0.00294666221551787,-0.0037106040915370064,-0.010527025691413394
2018-03-21,-0.006561050534177881,0.004470035258736127,-0.00700470882088422,-0.005541839361401624,0.0007174923445720793,0.010412220783961645,-0.019233743725346475,-0.028800812057715675
2018-03-22,0.005940685791830491,-0.015546477179173901,-0.007581302098566445,0.01304516277255141,0.00036125227005090466,-0.004930903080144433,-0.017948530752884273,-0.021867735959864576
2018-03-23,0.006870303545603029,0.015180932207549569,0.0038443966136878505,0.009288274036405975,-0.005046379412698698,-0.013495793281240287,0.010330506332171252,0.012986606730262196
2018-03-26,0.011373648378511403,-0.01566612044287241,-0.020453619407143075,0.03122075890006548,-0.011248391530835344,-0.008574961290981231,-0.00985734794413573,-0.01002921100604337
2018-03-27,-0.006902482079192418,0.01814830714800153,-0.012233963429407635,-0.0009883139850862532,-0.004255507171293305,0.009956097415812826,-0.027307547863579695,0.0055324012592452565
2018-03-28,-0.009099517127374224,-0.0061303883271006665,-0.02592471729174617,0.0168484097758701,-0.011649605637237492,0.0070434764967053365,-0.01235719941386082,-0.01033050778241329
2018-03-29,0.02415120228381995,0.011545816843555823,0.00013682380645030356,-0.0015425466985504732,0.002839435802036272,0.012364124297705725,0.017781506109071366,0.013606453395786033
2018-03-30,0.012573573261868587,0.015958942401236076,-0.00859831335126282,0.005358424973192832,0.03232578465350944,-0.0030733561399139964,0.004704897915806194,-0.023627936757768864
2018-04-02,-0.019442934469351414,0.005843933043953031,-0.016786146682300163,0.010013373575819662,-0.005007536831908577,0.031107804742680933,0.033492417269666896,0.0035918020775880244
2018-04-03,-0.0149688519232416,-0.005595901441753259,-0.009401091264705896,-0.021557441462697002,0.0032866661469939107,0.007345850136341481,0.011615156717597719,-0.01869040511842701
2018-04-04,-0.011703379388094626,-0.007471968131047335,-0.01449341538639326,-0.005488293209608197,-0.013629331651378362,0.011963849391234183,-0.017856658972657424,-0.01554741703315321
2018-04-05,0.01634587029755341,0.01569053001980647,0.015528944194386218,-0.011494033745863219,-0.02858361321591185,-0.014615428859574897,-0.004848552755415736,-0.022664203028028185
2018-04-06,0.0016653002546835882,0.0338960143605016,0.0023444217424146707,0.012685280866378212,-0.006672829449638429,-0.020040287256590683,0.037387221378746505,-0.009254380427829112
2018-04-09,-0.01190062211314602,-0.0007630543133946288,0.005699388745286749,-0.00633814659843035,0.008722250891748606,0.005180019460095275,0.021908593244928776,-0.012753882378718329
2018-04-10,0.00641399954569799,-0.00441968722784436,-0.01042818154840608,0.0036559945168108676,-0.011792819470551441,9.620104935614826e-05,-0.01820484204408357,-0.024887368678845
2018-04-11,0.018887457839481092,0.0005714976580108999,-0.0016189799039154629,-0.004596177928435696,0.007960332214448362,0.016570164926983155,0.020266548063490042,-0.02295506931323177
2018-04-12,0.014074263482282134,-0.015334436223526038,0.0459918788232192,0.01602709444217232,-0.018342034846170252,-0.015681466681119693,-0.00274903993840514,-0.007850303974552997
2018-04-13,0.01028672528986263,0.0022360884855368024,0.010055721103457316,0.012746324566949241,0.012203275510263012,0.0009217926283335842,0.009217186140792144,0.020368115687410704
2018-04-16,-0.023647966100386553,-0.00707297203198165,0.007593404050829644,-0.0013490360476607899,-0.007683643645164495,-0.005160687896710092,0.02313586157895875,-0.001775105453578063
2018-04-17,-0.006137076494967975,-0.032507896317852336,0.018591625391817024,0.01456707999274176,0.0015483077975557702,0.009208669454344065,0.02828179070539094,-0.00600436031595164
2018-04-18,0.008690100318606397,-0.004258142942863308,0.01361132632220774,-0.019726875970531577,-0.0016143185071667565,-0.020984980293352384,0.0031040910832511592,-0.011007636348767336
2018-04-19,-0.015342014289554617,-0.017246938204275586,0.009808807225961669,0.03866424791018064,0.014499573115498432,0.007793564689110299,0.0025548475807881665,-0.030593542226714954
2018-04-20,0.01770819641689725,-0.0019499655040620123,0.0036081045690372626,0.002303013503345719,0.0022678358558496647,-0.0003634004770135535,0.012507543970833535,0.013496982362917187
2018-04-23,-0.005927593916422946,0.013516087253434339,-0.014348288694158717,0.016530127047977183,-0.00552719484196329,0.011507724086500914,-0.0021167127812875552,-0.00048403003426067404
2018-04-24,-0.0027277813554285046,0.004887068401485006,0.00010820788801968462,-0.015919961437823482,-0.00040835092141067175,-0.01681233102240165,0.0024690120810990646,-0.009950422173116147
2018-04-25,0.021930937299145414,-0.014031788825160207,-0.013785878215030856,0.013517493725981877,0.009663307790671816,0.008521680875962723,-0.012475999489241163,-0.04478941114834001
2018-04-26,-0.011049863292246664,-0.0008351419894820911,0.01483841399516117,-0.022155302010574474,0.0226144233008454,-0.0068215270534245365,-0.0075566512941313,0.0078196306680538
2018-04-27,-0.002811891692713453,0.006673681571502055,-0.0010526771258433376,-0.0037186744831094742,0.011390925011074193,0.015135622972038743,0.002505936108562423,-7.896189153744348e-05
2018-04-30,-0.021570531696136985,0.018518461130331287,0.013500656140150058,-0.005340183108368923,-0.002514014192723568,0.038463234415765823,0.0100465991775196,-0.007929360995347356
2018-05-01,0.013562209622361987,0.026158512722024962,-0.008050520822587615,0.0034907177430614222,-0.004376155761327438,0.019040502617128974,-0.005630397037895918,0.012599439988266958
2018-05-02,0.04409635667361078,0.015513530764272199,-0.015656579000266846,0.009281186974735345,0.013121291678609204,-0.006639850277065817,0.008551701496656294,-0.004467257281639547
2018-05-03,-0.020997220347134915,0.0037401451812444364,0.011426992608309705,-0.018688265117582925,-0.007321949565137875,-0.010348373226520269,-0.005363366648430845,0.0003096837816378706
2018-05-04,-0.030741272362907135,0.002608164065933005,-0.016544554648117882,0.001369457607526936,-0.013669248979946591,0.018791685513803724,-0.020148068607975245,0.02922175834113583
2018-05-07,0.010588563603567414,-0.019352165195187676,0.02426352833988399,-0.006888367489917058,0.005398090610942763,-0.004646460707259159,-0.008183776677545218,0.03056793850465045
2018-05-08,-0.010858086817837509,-0.002740597001709255,0.011551618535719843,0.006541596906060709,0.005083480685370345,-0.006236045479818042,0.008432383626531648,0.014222010319602685
2018-05-09,-0.002910704751987736,0.012336602571851207,-0.0036673601671470824,0.006749851679517249,3.0735139748161444e-05,-0.01592968126287908,-0.016885163229978906,0.0036674671562884065
2018-05-10,0.017789867583112517,0.010864001542626012,-0.008611949366076566,0.008547155675150186,-0.014964917278645129,-0.021322314950041332,0.003959217870572074,-0.02451990776823032
2018-05-11,-0.00728748953422409,-0.0063917790607526115,-0.012641513288687567,0.01550689241428782,0.022234949449415398,0.024907014831852425,-0.001479628749159967,-0.002853058320099744
2018-05-14,-0.007472465805989703,0.01731217343481717,-0.005119031357964987,-0.0022041909643688573,-0.02165950799604821,0.002431783935333609,0.03179472491987845,-0.013482382753730038
2018-05-15,-0.02619593863443903,0.014575441279159884,0.014702240898563756,-0.0003317087741215863,-0.0004321784949790075,0.0013601649411063566,-0.009669207372529742,-0.015214549251946652
2018-05-16,0.02207570285666627,-0.021584513730005583,0.0031684394318340914,0.000714452205704541,0.017176005982683762,0.0032158187606941002,-0.01541155353285395,-0.02080118456211999
2018-05-17,-0.0034583643343185644,-0.03581357260324869,0.004477077710496102,0.020707525529160664,0.005532159443963236,-0.011867965518779111,-0.018983374232002137,0.01574204234976917
2018-05-18,-0.014612545212856265,-0.0025774836107972376,0.0028736028656199952,-0.01388692877090747,0.030987231257901593,-0.005109989926997183,-0.01540923215769896,0.013119872336399885
2018-05-21,-0.005693449667160011,-0.013385958734499104,-0.032947491205997825,0.012478190928682187,0.005452598511662687,0.030100527925441378,0.01562637123164423,-9.007651955883489e-05
2018-05-22,-0.028615326467563484,0.029320029430222494,0.012503619835869006,0.0012134455180261572,0.010639175646781851,0.0006337159484210986,-0.020782344915190376,0.02264609795039063
2018-05-23,-0.024335032360118913,-0.006462062336814123,-0.015030402276574484,0.019407688811891255,-0.0007243771946825461,-0.02925837041440771,0.0048874567133603275,-0.021063435220906368
2018-05-24,-0.004763463115934785,-0.00617333146724286,-0.0005513321032311058,0.004382888054199174,0.004759533309945274,-0.02750326718666063,-0.010493351800735407,0.0019208138952304665
2018-05-25,-0.0017071883021475553,-0.0015835109001636205,0.029577878416714,-0.01565911064667813,0.030339523783583955,-0.009752885147924828,0.01682544924210827,0.002224100776990312
2018-05-28,0.01202981150720106,-0.00746346251244745,0.006761349710081133,-0.000977699478570071,-0.013599369509624148,0.008743256812336009,-0.0009248586560145489,0.009375175729376073
2018-05-29,0.010542157723523182,0.004128171347271392,-0.017516389274300326,0.01149316869559347,-0.0001881720803063036,0.017758671565464734,0.015848737773741517,0.043552445927985906
2018-05-30,-0.0011851212704967473,0.014252982313045282,0.005319431637395899,-0.008311591387456518,-0.010680159906499176,0.0098250040459813,-0.009563776747846475,-0.006526658917911932
2018-05-31,0.009448550256941024,-0.005377010910794455,0.0089936586383359,0.006759605550868741,-0.015949572447910065,0.0029927421267141874,0.01409988176159227,-0.015354932519928255
2018-06-01,-0.0038559423375063018,0.008522883967269745,-0.0046971819236449885,0.003256085052587121,-0.005366769412554873,0.009704721916937498,0.018756891198844716,0.00800353984143043
2018-06-04,-0.014823917246829965,-0.014049032991759525,-0.01566247993251635,0.00979843813021386,-0.004725249105755225,0.005244796845750521,0.039208487258641345,-0.008408998488515174
2018-06-05,0.012162965844372042,-0.01793283397287826,0.021642890223188438,-0.019290189126523694,-0.017178919434034268,-0.018461767855903477,-0.014159494612289159,-0.0028303357403504092
2018-06-06,-0.030006883804841178,-0.0008765774587463637,0.005493663971948726,0.009368582942408166,0.04304260742782118,0.02093356972454563,0.026825167221366852,0.019040708245245064
2018-06-07,-0.006445264837299236,0.004774965695820477,-0.010195773506733397,-0.010250044222210875,0.0025974764769418623,-0.01628751909186066,0.00738673478822971,-0.007906848282992152
2018-06-08,-0.014813373005420627,-0.0029580632286696495,0.0011806118572816882,-0.0104178706442285,-0.007321739042762898,-0.007773040850675539,-0.007786448745124797,0.012438934526483703
2018-06-11,0.015253395537396353,0.008514864229919539,-0.004226686150582304,-0.012462013617511536,0.011623553724225744,0.024211029554644936,0.01227260821451348,0.01653891423400089
2018-06-12,0.003415910770935282,-0.02473354628949409,-0.00378011489910568,0.02079448314862775,-0.003229980560731871,-0.007871826146464533,-0.023422750861808783,-0.008239196766328227
2018-06-13,-0.026470166701340947,-0.0019148363461273243,-0.0018039566852101618,0.0072076849216868855,-0.006688203968286954,-0.020282833905920894,0.006261462234026682,-0.011208713769621292
2018-06-14,0.008005700074588784,-0.006775685595934666,-0.0019497178955494299,0.019430036107725757,0.033212679994240046,-0.0022768627214958537,0.009461852082545352,0.04036842177140909
2018-06-15,0.0010103738554747554,0.005403127867166013,-0.012109521457015271,-0.007571803513935604,-0.006361116518785792,-0.008913939481139388,0.020048532141374587,0.006894867416810113
2018-06-18,-0.012135972312442234,-0.0013443251178218985,0.0005826225922840322,0.018669959273774905,-0.008447994346103549,-0.021145324791370324,0.02379631497813417,-0.03167267753420944
2018-06-19,-0.008589908137974,-0.003968023391100695,-0.011575826693207003,0.018479569404763252,-0.01210220327132161,0.008303716501000258,-0.005962721897945444,-0.008004070269175712
2018-06-20,0.008909398395076762,0.009530554574603611,0.0022297534563004984,0.010538718096481325,0.003767629014072016,-0.019168039363724576,-0.01719160468606995,0.0013924465178232204
2018-06-21,0.012704813078947108,-0.00018440136784525496,0.0004571553699612707,0.008741020021681978,-0.01675416808800012,0.012103810317639185,0.021269053094890022,-0.008862743879866075
2018-06-22,-0.004573469961544063,-0.016044405720917032,0.015610234560154757,0.014773981947008075,0.001624848502161047,-0.01666676860667826,0.010250280729511507,0.013484414700290603
2018-06-25,0.007735541386414413,0.004180729163264285,0.01256179933903967,-0.019847054959839627,-0.017019290089770434,0.009351902354756358,0.0028093168621012854,0.00824368395046804
2018-06-26,-0.011680424448807014,0.00976691036104671,-0.00047809558155254006,0.009563103086910774,-0.006218965227533846,0.02309511662695307,0.024781777181691167,0.025821704593971706
2018-06-27,0.02427927611245284,0.02558819529381906,-0.002945074178876128,0.016665728946957614,0.020367882133998982,0.0007878798231895079,-0.018691271894500927,-0.01548527940560962
2018-06-28,0.02964010899084557,-0.01093471399725221,0.023166539225727423,0.00897691066603623,0.007956680358450097,-0.00783926673952029,-0.012032282485529788,-0.006890560890254638
2018-06-29,-0.01928739514254385,0.011209358932487756,0.0006823454884377078,0.007267072421693221,0.0075675144751568,0.019015172165268712,0.020229040251613428,0.011725450931187265
2018-07-02,0.02011972909732851,-0.007187448116267259,0.005309956306981167,0.0011835924695131617,-0.018054247039572036,-0.011888659348076813,-0.011700033353450157,0.009255725786236901
2018-07-03,0.01909912281948012,0.008124596119789107,0.009059064107950432,-0.008003725700080122,0.00687718633018819,-0.02842418235173194,0.0012889943152285532,-0.0008228332686142092
2018-07-04,0.00969570271330289,0.0020453733523841944,-0.007583670028211809,0.01788364106223228,-0.026610386241305184,0.010500038241420873,-0.0014708724238994275,-0.02628874533019976
2018-07-05,-0.035896660133777014,-0.02097614938051018,-0.02278554361403906,0.008573265189992574,0.0051441318913421075,0.03602701711343226,0.007609113768071829,0.0003201335940310468
2018-07-06,0.017103675350370384,-0.005162007759120901,-0.019568713795760195,-0.007739642676950487,-0.011266772075344211,0.01399689249371372,-0.014521325709803024,0.007695941019026709
2018-07-09,0.0021882940398687545,-0.001835537343680138,-0.008697981794036136,0.01355316246148175,-0.02408836785737667,0.004593273315123492,0.009532351882490131,0.014087104253008631
2018-07-10,0.005384353928189256,0.00986898665433178,-0.00952215815385593,0.009494388703849221,-0.015335402208042859,0.016976235024827258,0.016381093940017077,-0.003694882735965521
2018-07-11,-0.0037292248971358966,0.01505798129285707,-0.007276503610572527,0.008349893640151818,-0.02882219577889822,-0.0012853128053817997,0.008990971204050124,0.01890021096532646
2018-07-12,-0.006139075679387096,-0.00477284640230069,-0.010652633407200462,-0.0031384950799420164,-0.00521545045624916,-0.01791749161206313,0.015893312664691628,-0.008917092776060231
2018-07-13,-0.010325799674401948,0.026387878132408726,0.0032832095152688368,0.007312489737060446,-0.0005876416142108765,-0.029075950224692115,-0.02954887987579724,-0.015135796806093893
2018-07-16,0.00017369518299226172,-0.007369013150136605,-0.0010597433300315595,-0.006519886556618504,0.006374225408314338,0.019378105618444774,-0.008499015948153499,0.019596819312632352
2018-07-17,-0.004776259481091394,0.0024684690399459086,-0.026165888674722804,-0.023483237480673602,-0.048343501559485746,0.013730455006093267,0.016144513012171346,0.02780454202978566
2018-07-18,0.01800084420582948,0.0013072565688660998,0.019553110502453563,0.015059664919399918,0.003512930209323084,0.01980619479106349,0.012760638824369508,0.002693826638466401
2018-07-19,0.016280595004355414,-0.0030249694827922946,-0.01666061719494749,-0.011284056169181267,-0.023428808838174553,0.001940551145569902,0.016248761742029938,0.012338087121763985
2018-07-20,-0.002427691454911063,-0.012658242624329685,-0.016846928605295686,0.007567839249138286,-0.0082205913671336,-0.02374904273830325,0.016448203112269244,0.0049171506623904015
2018-07-23,-0.00892588180414211,-0.010542026382769465,0.021041579556324574,0.036406330743762316,-0.030778563708479534,-0.011340161720764796,-0.006343063184664932,-0.021066659627725137
2018-07-24,0.008724668174148631,0.022012550242955564,-0.005306389642473652,-0.021981262980664606,-0.006793594398715408,-0.00566389824577751,0.019922742246373915,0.027828881958219087
2018-07-25,0.02062604493004483,-0.006542179948443305,0.00021225568561766828,-0.00501928403754337,0.005428719997196296,-0.021221312116483704,-0.008172951742148493,-0.009758260492009563
2018-07-26,-0.024412355115873474,-0.0058666856800132505,0.01658082433608299,-0.010910925666620663,0.01728108046123622,0.009404579480413622,0.006583018537865248,-0.00776525722755228
2018-07-27,-0.010226689737615091,0.00988527742169576,0.0037063140694797436,-0.002951413313476703,0.014950079277909367,-0.007235504537777215,-0.024042930180946054,-0.0021673691489312308
2018-07-30,-0.011611833153167828,-0.022061884635945495,-0.02157466275123998,-0.0051762005019961865,0.002533750616070085,0.0013325538470718712,0.0015353774856503577,-0.019768998518442826
2018-07-31,0.03593794090527469,-0.005421526033183022,-0.004135231374786885,0.0006070405996205785,0.03236772840951341,0.012871207676931284,0.016727917315481067,0.004423180490211065
2018-08-01,0.006492815447909361,0.006334066068466093,0.02552215961140636,-0.023163358832917313,0.02455242911294908,-0.005917621567222087,0.03207049455386546,0.015009714984850708
2018-08-02,0.006035845483754354,-0.011660321264212126,-0.016355094057211916,0.00502866600608276,0.0020768452237931445,-0.0006022027623007187,-0.0026104377600651985,0.004145070755613212
2018-08-03,-0.0014084068702265862,0.006733380196612959,-0.027695095998649943,-0.0030412311286714955,-0.0016471937352576793,-0.00554705747914519,0.002044239455744057,-0.017356852998188232
2018-08-06,-0.006106363681084526,-0.004568200764200947,0.019012558066723084,-0.0196730382624547,0.012616508067856413,0.008866132916146352,-0.0038950707901679316,0.021067762366345555
2018-08-07,-0.012935633704532101,-0.01362137588052903,0.004259814333711587,0.018708519402345525,-0.01218985858723276,0.013582143542654634,-0.011937947562910667,0.03654569439918953
2018-08-08,0.008612812844273066,0.02270365445015332,0.005162714550906999,0.02381787028561133,-0.034636144914751865,0.021121015905303242,-0.024813274733462398,0.02143322608293219
2018-08-09,0.018748213244094813,-0.005174554286361155,0.042158335759693744,0.013987002675932558,0.011574355862276953,0.017135555944842285,-0.009530884433683884,-0.011295210111017417
2018-08-10,-0.004330694859115747,0.0003060854750402964,0.01795078866559563,0.003531647010865502,0.03263493937697093,0.0032316741253017867,-0.011430508102189707,-0.0064345329391534145
2018-08-13,-0.00796709121018968,0.0245879689780395,-0.007571179115900439,-0.02406727160701072,0.0060929961292115475,-0.015759095355407093,0.029385041211363427,-0.005610171308034317
2018-08-14,-0.04067873194601923,0.019603080058256506,0.011751458819981409,0.0059081391739495,0.008231640875938862,0.00786969034655538,0.021412540241815936,0.009820503317815588
2018-08-15,-0.006107921593176857,-0.011353274637626365,-0.015240553144107327,0.002229131359266834,0.008960744752892769,0.0012026373636586651,-0.03515981298855775,-0.010228734698743858
2018-08-16,-0.01013661459972015,0.010927560099271982,0.010249954935668715,-0.011872614729737885,-0.012518226790496079,0.008865280191842961,-0.008010606964932276,0.006445942392766524
2018-08-17,-0.0083367348624932,0.007684112949457589,0.0032224764849451137,-0.006905702265229574,0.03039850397709265,0.017901438315167884,0.023794796026735066,0.0030479649184651514
