,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,NFLX
2018-02-23,122.59479576806028,144.4204988708887,75.28210739408327,162.11382935996485,216.89319859651357,127.24708506224474,103.32324831286566,96.25134824736719
2018-02-26,126.60159402900544,142.28601494753823,75.75419693755603,164.36178894096426,219.5050874369996,124.50446513119827,103.52187885140407,97.6195931521329
2018-02-27,126.00447529742468,143.85587493003356,76.22409214226442,170.04761508329082,219.25525495802648,121.38112901919573,103.47729286786573,97.0530229348587
2018-02-28,125.26658339991825,149.07446860159456,76.43151677781087,172.0452403739444,224.8748227049996,120.66508802855522,100.15269902909141,96.74269424047658
2018-03-01,127.85373852943094,150.31287594847078,76.74654446246146,170.41753601417128,223.2885236272641,120.01621030302437,100.05778214067777,95.57049870864599
2018-03-02,130.7227343874068,151.88714938205285,77.11325554851999,170.38265571210144,223.33184492793507,121.4628698193538,97.26901444250858,96.53639701852347
2018-03-05,129.81796287603672,150.33835679982474,76.46865616740713,167.97621551459957,225.37913931139596,119.88094848976245,100.23084256517197,94.9223117780412
2018-03-06,129.10302580933336,150.00506461003712,75.5253468172024,168.62731627154116,226.63217618332305,120.60992719642026,98.50319334180644,94.42629939886594
2018-03-07,128.63852784008213,148.76676627738067,75.60949083597059,172.19283070829854,226.4700303091897,118.84862406869662,97.07924699700727,94.34985217071056
2018-03-08,126.30186835763732,149.85113410927295,75.0715422932541,172.96598133958443,231.61230926638444,119.4542592488524,97.82307913974384,93.07454975802142
2018-03-09,124.74158739185206,151.8396713357347,75.28624370180617,172.99517283039168,229.01087809174984,118.7356484755,101.43092229171873,93.3640839342709
2018-03-12,123.05470434777476,152.2767755274594,74.190863680664,172.88475966726722,230.90470420389164,119.36294014953609,100.22194757343537,94.10709144230702
2018-03-13,121.78888888698452,154.0110423931471,72.71280029084573,173.4013461157832,229.72314355896165,118.7983365758126,102.71483562132815,94.62743252303983
2018-03-14,121.76698180295764,153.99601532936163,71.45647153253856,177.50660857793733,229.3955420027056,115.25376218224616,102.41665497453542,94.57166989678377
2018-03-15,122.19962010142692,156.89636925643458,71.40482270004486,179.46571008153177,230.2054528309511,116.10451576421042,102.49010858302879,96.75948920707135
2018-03-16,124.89141110802169,155.08081080356936,69.84486219142113,176.97036608380617,229.9134412041195,118.0380200445948,105.48165988369782,98.19514855684568
2018-03-19,123.21238279848892,158.20159976570378,71.77936693742836,175.57446938851658,229.50641588138447,116.7137016376964,103.44835949668617,97.53171287886579
2018-03-20,124.9422681277609,156.68636837704585,73.77008191644585,178.62940276030363,225.22051959870683,118.06599688711704,102.5308837775575,96.54752633634452
2018-03-21,124.60976357835678,156.76910416258474,74.70341685842864,179.69584547305578,227.8181093160923,117.101865421937,100.5596007333013,96.0643961425943
2018-03-22,124.5618343094465,154.24211208820606,74.34430676944778,175.24757351054205,223.5399957145756,114.96607211288858,99.43209277671919,95.27182101454696
2018-03-23,125.77004080291113,155.37419691713146,73.86992703665884,177.88360813233078,227.6272291636868,114.03049448816088,97.7278990342983,95.28041961176693
2018-03-26,123.86552427012543,155.70440757490996,74.19644202004677,176.89739024829424,227.39717293890396,113.77459920371358,93.98146443371381,97.40447114036668
2018-03-27,124.56117865400552,157.35381319319276,74.83497640053012,175.23398551618203,230.10503731806787,111.74514522826094,95.45075368420059,97.83947692593529
2018-03-28,124.88640878632684,153.66418743129654,75.16546744524553,177.83997004603717,223.31674917197032,113.88916385781248,95.82693182627516,97.60352421533061
2018-03-29,125.77946820423976,153.9958219110025,73.83488050266965,180.3294536385803,223.278207755474,111.5319607660202,95.08595399001116,99.98159636767636
2018-03-30,126.3225321784418,154.90592275857625,73.66296493555792,180.1129219305199,223.3087325268521,110.73152044472548,96.22631520846407,98.19616593837156
2018-04-02,130.73422828116998,152.84408593292954,74.23170308339027,181.26284448574228,220.93018637153236,109.35812865538826,95.21041388780537,99.83887317334003
2018-04-03,129.62284206555915,154.02363363610186,71.86319714762514,179.79889577138383,223.38097632248912,111.46278698176675,90.7715426030239,100.1848450119973
2018-04-04,128.7111680219663,149.24226430775974,70.79206325366154,178.01684677095807,221.72460891336704,109.19129574108716,89.74980498539314,100.06898084540916
2018-04-05,127.64280335456108,149.0231416991273,71.33132370237978,177.19285673479015,219.3758362759312,110.48038907663695,89.29545428962997,100.39963332729347
2018-04-06,126.70206284422063,152.01478033209568,71.04478816110002,176.39078121559177,218.45940772921955,110.8159908934046,88.98227197299269,101.03000679335952
2018-04-09,125.62556884028544,151.7734056491185,70.76040022263058,174.9884720728179,221.1436285743549,108.94900403392644,88.03214032137487,100.02335784255784
2018-04-10,127.75122534468086,150.31365612579384,71.87739899769677,177.19124583466507,221.96075037114235,108.45207686475078,86.85328796279825,101.03926286576453
2018-04-11,130.3302941986012,150.22422867344437,71.84542391132456,177.4998067619715,223.10959859393043,108.21056684927473,86.9252199251556,100.80874652163429
2018-04-12,129.3423734577704,150.47584921005955,71.39702882798464,175.20480480412365,225.2919294914492,109.12417866914735,87.22761842906795,100.5919124348208
2018-04-13,127.89739949684902,152.4025974981019,71.11374387299935,173.7357190842106,224.75803656781903,108.18567165347694,87.12942349274418,102.81044606241072
2018-04-16,128.77444366497514,152.72311029812522,70.86391349302562,170.87307161726767,227.74737148061627,109.16938871425197,87.92705475870227,103.2795906220296
2018-04-17,127.83112755076236,154.39095889261444,70.07012182641247,170.74484542482213,228.88616483901583,109.2760716000966,85.46743766152838,101.55721965841562
2018-04-18,128.99613994391763,154.63455134293167,69.87537440712627,174.2562910743292,231.34921464107623,109.9946201345479,86.14238872921774,101.64172701105232
2018-04-19,129.39833609655352,153.0830850681197,68.80087917555082,175.02499189608494,229.1855436397229,108.69215968523088,86.31003275996022,106.17532545646382
2018-04-20,126.746633009397,150.1828738045745,68.50439428110792,175.32750353821106,229.52996625120315,108.36214065310644,85.77773017626026,104.89156314695414
2018-04-23,129.53320764572314,151.0038825971466,68.03663849892561,171.82508906660075,232.32821515853263,108.56045634824348,85.1213629453958,107.47665806746515
2018-04-24,132.83750266385542,145.96374309454444,68.2756655376231,175.16824558422158,237.75090022365143,108.71606018748464,84.72295646213101,107.86359641811465
2018-04-25,131.75378786491828,142.47914689594052,69.74484715004743,175.33290634868487,240.9598948349642,108.68916737432431,86.50496309765838,109.04517966765452
2018-04-26,131.08719237961824,139.78723370543037,70.01724705622158,175.6377775169724,244.35361409490855,111.92057507700736,88.54028712631758,108.48292163032569
2018-04-27,131.64714613771264,141.22099923614698,70.13850228437092,172.91668394399434,239.72612579336047,112.84884133455904,85.50996314935695,109.32736929131468
2018-04-30,132.2985534419244,138.37677796922827,70.38733486709963,172.6797702259062,238.91262708637535,114.02657700161907,84.33080728648817,104.9432730900944
2018-05-01,133.55167699719323,139.32321607111223,69.57161424328575,170.5548590809626,240.84308853718943,114.45182692051496,85.22921290793863,102.329520651513
2018-05-02,137.3658914849352,137.38613446762284,70.27285805448219,169.01152694631912,236.83548290624455,115.3354818768289,86.04787279545766,101.47156508509376
2018-05-03,137.07067134845346,137.1487617287792,70.69102555478057,165.12087936140404,238.22029311071933,115.6881626263675,87.59820271666442,101.12028602951968
2018-05-04,135.60334940537743,137.07104651525242,70.66821896167777,160.7792262683451,237.2106191786996,118.67528917891006,87.36234499033839,100.39160318555689
2018-05-07,133.07585470374408,136.805834253714,71.0380949214945,165.71184410629826,236.36400194003912,118.6121906097664,87.38467509214993,100.2529100009659
2018-05-08,131.7742666039127,135.62608492355162,71.38286269657975,166.22193820795957,236.6481692682937,120.02275947248629,87.69114545132896,101.47225354449203
2018-05-09,131.75340798792703,132.75357940409077,71.73110869923958,168.9319168033498,237.87994305411897,123.57915921845846,88.57968729663249,103.68207295502063
2018-05-10,135.11186731999155,132.84290752509028,72.74822838706405,168.31005806878397,240.37322569341896,124.7401944997859,88.80482958100755,103.09092908109443
2018-05-11,134.18647773557356,133.91381713223257,72.00954874065755,167.94763689372942,236.8823894353536,124.28671608969776,88.87158298874147,106.81139732418264
2018-05-14,134.64378487648708,135.2209574815016,73.35210671879179,165.5523100235611,240.07700911164176,123.06581832728445,90.23311261123762,104.45502855206554
2018-05-15,134.65364031457915,135.41504133250152,71.76244315484782,167.0061828844284,242.26464926076648,122.26029301862168,90.85196810505568,102.31016749923202
2018-05-16,136.93087420303144,135.94022688646277,72.44553112758798,168.7938735855597,241.50198365387791,122.96277928546044,92.88911420009327,101.1400960329516
2018-05-17,141.85380939373053,134.53569021082578,72.63600371450242,170.07443530975632,244.78468240858467,126.07915645861192,93.28540912178838,100.38292426057596
2018-05-18,140.85636172603498,135.41706367021357,71.69470013610379,170.13166830092,239.26215534398443,127.17653754705792,89.14687188685251,101.21956007186522
2018-05-21,139.9462556267992,136.23471180257602,72.74641664170142,170.8883651407128,239.88218357415576,126.53511615093262,86.20044104745776,102.23001826914795
2018-05-22,142.0288155963802,135.71442419318603,70.96221108398491,169.91686133272495,238.1095240995121,126.03943011839304,85.46160404388519,104.04220775763527
2018-05-23,143.42050150071864,135.84574816610453,72.60049651756754,172.4323827352421,234.75661093431617,125.81649642169717,85.56838724549553,104.0830905952336
2018-05-24,147.1826947783619,135.83616359599174,74.9296042157145,169.25475031467124,230.0466793177471,123.53763908887274,85.63846399354183,101.96078034842648
2018-05-25,148.42323883230094,136.73945891362857,74.78281513262195,167.44605336171168,232.13898096040384,122.7933937596358,86.40474230284994,103.33103873070777
2018-05-28,147.73045860655864,133.88519892233072,73.7474243371966,166.9790003624586,233.860517521924,121.97951564146676,87.58894030025354,102.99592218974868
2018-05-29,148.98950807601514,131.0544043272546,73.1813187404249,164.13381131973864,237.84943357739903,126.80556592497965,86.75392268500936,101.81004946500995
2018-05-30,151.3419534518955,128.37576669463172,74.19930552337811,160.72929366412308,240.1245343997238,128.4835655469551,86.82708883903737,104.79605773251694
2018-05-31,153.11870599724824,127.6252906145304,73.8907675728368,160.28838311762118,239.22068006167197,126.62503146531272,88.22563482772266,108.05925957449605
2018-06-01,154.24533630563306,128.47178596191728,70.96640553566718,159.37021409511885,248.4619241651767,123.93829940902364,89.28972388428566,109.49881283998396
2018-06-04,156.58953312159773,124.57197067387288,71.36597399759252,159.0656791017999,252.057043414677,121.7518573418606,89.71002992682308,104.98824171740289
2018-06-05,159.19560247161266,124.77189486627373,72.27725128605242,159.142251030052,248.14434893999348,124.19797323072444,87.92900790627236,101.67325596795496
2018-06-06,162.32319313101806,126.89143102884805,72.81616106185032,160.5323800094164,247.773883213996,121.9342188314753,91.01164074683736,103.17750724984278
2018-06-07,163.8383768364835,127.41100896835908,73.52092697603358,160.8021396580711,248.6285199785364,124.72250927400228,91.05347618946243,102.02533753254784
2018-06-08,163.50853479455287,123.9328313454175,75.19670984965258,164.7837271577676,247.79837616408395,125.17522185216032,90.4823975394054,105.14110309030247
2018-06-11,163.8906183097432,124.8685807644748,74.99921928038414,165.27967773145562,255.0286026508238,124.78676183250998,91.44684181607686,107.49758350821669
2018-06-12,166.70414926194215,125.3262487060346,76.8297743467975,168.9114422396074,254.08273460960973,122.85983241519666,91.44587251839094,106.49724599796939
2018-06-13,164.87701123012295,124.77007224636657,76.68864477085596,171.43901941011265,252.80153401907455,125.0683148092858,94.21371006075148,106.68941771009757
2018-06-14,165.77143383352214,125.12241906682202,77.91888633148693,174.2339937369505,255.4885382216553,126.05656813375434,92.15889740598519,107.81978080625368
2018-06-15,164.91984451243067,122.7621237733793,77.78865036483977,170.5803408525675,255.99222326661177,127.67727779907136,91.18118135037308,106.3155752423062
2018-06-18,165.03519009833093,122.88586040917068,80.04144760138749,171.08915906337927,255.28218659621635,127.23424499241428,91.08693451923638,107.78039582361005
2018-06-19,168.0358241345819,123.74084524051248,80.7876965035915,172.0391122025434,263.1399138408067,128.45382212793606,91.99364380866726,106.17944938308
2018-06-20,168.5321231335183,122.59511288942936,80.70436441292136,171.39856217002136,268.88302574432515,131.1581148829557,91.99104035779148,104.28312423618154
2018-06-21,168.6913505560502,121.8344221568471,79.39765196741563,171.827459986439,263.7584538944621,132.28438580918248,93.38683287047756,106.79304112737962
2018-06-22,165.59179208918098,120.91613191593366,79.64883708747014,169.4767156677181,270.7760794419713,130.4022801124038,91.59264161111703,106.4807268269401
2018-06-25,167.36358005803731,120.15843619415804,78.77330059528525,172.93720238773082,270.1869945373134,131.38480126681017,88.77839445754744,108.1125469634734
2018-06-26,168.9182610619338,118.81970308102407,79.2800557265717,173.01849426633572,274.5514261514629,132.80630351024996,88.17308633548927,105.79306234782162
2018-06-27,174.11145179184155,117.5928297566983,80.0314612421329,174.0503641684879,282.2832647436595,135.96963444158462,87.31414279654646,110.92990418789499
2018-06-28,173.4225340312476,118.47253939538304,81.21814343040822,172.19985367346302,285.555813587451,137.11767820127784,87.70832174706665,113.51925665691891
2018-06-29,174.00237380203558,115.68032042488124,81.85025103698014,176.0439202001637,294.81712291576525,139.26880154657846,85.13487564809135,114.64809540018189
2018-07-02,174.65731747391962,116.00894946082556,81.96576528571495,178.12603278090816,298.414836093659,140.50565457387438,86.45263575972503,113.26492673163438
2018-07-03,178.5713264813649,116.8736598354869,83.50940576827035,180.7792710296651,301.1177506100548,137.93332296090358,87.4349599779558,114.72375777824557
2018-07-04,178.38929830120685,114.73758447664402,85.21888545385838,185.98218320548835,305.4515752683087,139.56987686790842,88.33836005662128,109.39128623634022
2018-07-05,179.1343171831067,114.65038948690092,84.00990537999823,185.4928719982189,300.3457358691747,139.8441795027625,88.07950702909028,109.46409743069583
2018-07-06,180.70418317600968,113.23736058834557,86.11258859646846,187.0890168104878,299.58709196376185,143.811719196352,87.51038691554301,109.98361941901396
2018-07-09,181.2266214260672,115.06934773026106,87.61825635902774,188.50538450003768,295.26127065391233,141.01401731879557,88.51263984355647,109.72253206422424
2018-07-10,180.1630196026335,114.77641231885404,86.61449038481271,187.1102766733631,294.62173255547447,138.86052622661012,88.55325590003473,108.5580136139544
2018-07-11,180.702626675068,117.17895394460156,84.41335037499759,188.1682389016561,296.5528440353869,140.30573735044342,86.85886389937686,107.11253190764438
2018-07-12,183.4666055323027,119.3819626608719,85.86006167612904,186.1661625097303,296.037820200529,143.31910081249862,89.28472496331679,106.21638745340307
2018-07-13,180.9294712147084,119.9275845576678,86.13173018388714,186.15649855020965,295.53746605678504,143.12347116563834,88.14123814920708,105.30755017425426
2018-07-16,181.31772400926943,123.57942031041355,85.61565818403291,182.0877318324817,290.12075134360515,142.93856555948022,88.82269500290471,104.72987693431384
2018-07-17,179.62096933652603,120.94847043675398,86.01481891658231,180.16903983445224,288.10602778376096,143.3926296550111,90.05145849142451,106.71748597987252
2018-07-18,182.6755243399904,123.4328130863546,87.46691954787677,175.70774299257545,294.93281591677425,142.47659180509316,90.57586829955656,109.48885077631361
2018-07-19,178.91357989152644,123.01208664992926,85.06421466813268,179.49172250909874,292.7531950753852,144.48338151057257,90.74345240268362,110.5018022361274
2018-07-20,177.58649043367743,122.8332418454106,85.23873492500297,181.20807344543337,291.4462671280519,143.56341754828142,90.64267221624728,110.834912207764
2018-07-23,178.5709889126084,122.08730822677316,85.33223663408792,180.08980390510877,292.47779016495053,145.0071966293185,90.33421896740393,111.37226435840293
2018-07-24,182.54252078821577,119.69434857303187,87.14662362030215,178.27498713819236,294.07461529810763,142.4150285187703,90.41338193929893,110.28499289835709
2018-07-25,182.43112730905253,120.67923286950344,88.17956154974227,181.1999202657334,293.60562799039343,145.89146614002482,90.2060448568077,111.04242801061336
2018-07-26,181.08728790398948,118.65761227192652,89.21323796944368,185.77806662854775,288.067057289243,141.70936940865957,92.80633946123683,110.019594515821
2018-07-27,185.9262981653893,117.72512558974148,88.6928210589467,187.87467749645117,290.3217134415875,139.67855197068948,92.33442203548911,105.56569766891644
2018-07-30,182.28721653951524,116.87164222767056,89.5466062022817,191.42300760127785,298.24273414880776,144.1528641542639,90.71139438175246,107.96930244889525
2018-07-31,176.86942764138723,118.53098999732605,88.97332053666965,191.4557855335605,306.0197809626411,144.39824911201922,92.57045392987658,108.22754904675674
2018-08-01,178.00481209017948,118.4456466739064,88.86606507118967,186.07641380607785,303.08317353358206,143.12693246339282,92.21488652021097,108.365185548898
2018-08-02,176.82376529271272,114.53585291941162,89.60261247514148,185.8613604801158,304.8692546834961,140.65831559084148,92.71255341360842,108.99487227028453
2018-08-03,174.39126031862924,113.15167870590032,89.73568875581385,186.2496182142283,315.84250772020164,139.85290187694724,93.1841096374096,109.94930079848511
2018-08-06,176.16465344382348,110.76165830241165,90.15694526542048,189.0714528281847,315.9212527290203,140.4578884754977,94.37133954779912,110.32800112697754
2018-08-07,176.8140548121484,111.56922061598424,91.84017759422976,188.12575520001923,317.1338221343228,141.4510242579088,95.65324043109466,110.68662239728613
2018-08-08,175.48999648873135,109.7881564180766,91.40431665218097,185.19808844173255,310.72984025265885,142.12692421189578,97.3283793935433,111.39330247388659
2018-08-09,172.4555433764116,108.90297634056192,90.12645313205564,180.7281600443505,315.34437451869286,138.69347350177406,99.09906266022969,111.11761625244839
2018-08-10,174.60589389745783,111.61054568558056,89.02773689200517,182.4437088032628,316.65762129608413,139.00257799174176,100.57146163977974,110.45669218160263
2018-08-13,176.23937115956892,112.63372933894544,87.67747161137419,181.74483634437496,312.86172435708835,139.69913916907782,98.54492764680957,109.43196445344911
2018-08-14,176.05025248512698,110.86379286759214,89.67954463711146,179.02822481787504,315.9778458028481,140.41797150413325,97.80646624487096,107.46714783287183
2018-08-15,180.66821026727249,112.17243061338972,90.5235845367334,180.63167634485416,320.3865746698997,140.5175798366068,96.53885376145361,109.34739843722336
2018-08-16,178.06222527361854,111.09545978851088,91.90426283001048,182.68736038898749,317.4166026216449,138.1861019352273,97.8271436051369,110.11471667416077
2018-08-17,174.38963396056317,112.40294010317348,93.07449828445507,182.23413514983423,310.2849386094387,136.47354916256762,99.04013141676322,108.44124809816338
2018-08-20,172.77737576796235,111.79608074960971,92.84685505777227,184.84799337670907,310.9772262557142,138.82908009863135,99.95454989645238,107.42899077770754
2018-08-21,172.72020124827324,110.35170324209992,94.99652693342512,186.58026518686816,314.07060471643985,137.3859691630367,98.25801452115341,107.34397186693336
2018-08-22,173.35579703814977,108.78502199800452,94.119582544675,186.271227578476,315.3292156932524,136.05901344758732,96.84957692164943,106.87238480818418
2018-08-23,172.8291767316876,109.25237833435156,96.81052996321272,185.7707196093629,320.52716822875726,135.54229541864433,95.63114474381074,106.04088409296047
2018-08-24,173.72672380923714,110.67684871075404,97.0058274285353,184.96510102056592,313.10460365194695,133.31617941544903,98.42461780926011,105.8914280601087
2018-08-27,170.79083135809242,111.28299497496938,99.47046397834757,185.0207355385892,308.82565301726464,134.53281095311772,97.9502421599909,104.87267853570374
2018-08-28,174.29496927759524,110.65103482236998,98.06419697324304,188.9586670077541,309.8690703336423,132.2282704921993,98.538515364876,107.33753580097498
2018-08-29,174.14902096550742,107.96135823832633,97.50892836439984,192.150434954136,303.3438024229764,134.270100977436,97.2015675222531,106.79737011991246
2018-08-30,176.91978423408247,107.04117713426392,95.39543713919451,193.58897634564892,300.2648181166389,131.83051333865487,96.89327715644042,108.72706671677275
2018-08-31,177.81558144785004,105.23151581834414,96.81246333999968,198.59585102149117,298.16918590989314,131.36021484683877,96.84560278912615,107.66427498516818
2018-09-03,178.99855840513433,107.2787103369545,97.18203020057432,201.82546364417288,302.4907101693073,132.0272584952094,95.92208036707515,106.43395111670313
2018-09-04,180.47184426418383,106.71999591690782,99.96641052195358,201.45857665688692,308.1097222390829,133.52189087436102,97.13966936801202,107.19209445857744
2018-09-05,181.64972217827489,107.19742358103098,99.32801429978016,203.122915758425,311.3094425532683,133.14622075635685,96.15696079755891,110.9946400713456
2018-09-06,183.33009450894565,106.72019170342868,101.21618489088613,207.05241980042328,319.59884702577546,131.89547502495014,94.97980772402758,111.21969756501022
2018-09-07,186.79456673618105,107.38989105568454,101.35882936994282,207.36937177797356,325.9559765392777,134.5554873592946,95.30234338850198,112.20082502252563
2018-09-10,187.36034860063376,108.49670495823452,101.25762222522737,206.83590499415263,329.64347293820845,134.93488884723814,95.97181620616252,112.47270833444693
2018-09-11,189.26732289551447,112.08863546637056,100.88268476555562,212.19256699394333,333.2340061417029,134.65664010617547,94.94708370912925,112.83094278623989
2018-09-12,189.088960804426,111.41614071570496,99.73797114006328,213.8746728255193,330.6363637760152,131.3446699516589,96.02011579278441,113.2592380254893
2018-09-13,192.9587699121082,113.07248640478412,100.28677588982885,217.0623894823068,324.4038890064026,131.73346178475347,96.59809164113675,111.84399416457511
2018-09-14,191.21594971236684,113.54298044039236,100.61126690440886,214.9955328067343,321.3064190245239,131.76399181728834,97.34313682705033,112.45733344025595
2018-09-17,196.1074842950136,112.67078960924228,98.47175025385718,217.78896633084344,325.1736076364252,129.3500666478363,96.00660093576631,113.68953869146148
2018-09-18,196.0573375455585,111.91595434615031,95.13228197577556,217.28380336373144,323.8622488708189,127.9958447793334,95.75007443179379,114.33044519539874
2018-09-19,192.26589225429112,112.6826059661776,94.74901362819826,217.2359553718689,326.7154316671082,128.20010577766547,97.89724604509803,115.1948464065412
2018-09-20,192.6654805087488,112.2541327092965,96.3161459739302,214.4188591659816,318.6364006020498,129.07203497907904,99.96849699230265,116.86280370890255
2018-09-21,190.91298117918424,112.45131857202664,96.64209168814742,213.8162767024348,321.06337354421447,127.301434791824,100.55104522303273,117.07533100067926
2018-09-24,193.20827390968464,113.52604930726744,94.94152926633134,209.70838708812727,317.3754761745961,125.5717641207898,101.7883149806821,117.25780969515709
2018-09-25,191.5262781502685,117.55599272048582,92.6638862826066,213.08940991730464,314.2812514521145,125.81103158166891,99.15802010272633,119.68841174166576
2018-09-26,190.40288878141035,117.6443087311382,94.18713365789948,211.5475005611815,321.7193616720769,124.39023015084372,98.66927908010562,117.68160394733806
2018-09-27,185.5374066755214,115.85408587602414,92.08162102412253,212.62091797585904,331.5549280827197,124.08206814234728,101.89166605223126,118.27256097133227
2018-09-28,184.43349397211756,116.52990389613728,93.08375038913506,209.2984930489928,326.7553574923343,127.21105792418945,101.89540873267504,115.97677185152216
2018-10-01,178.39459380206787,115.78565770310657,93.84895269833532,210.784327854322,325.8101258769591,127.174119138891,103.2550527343817,118.48205502476557
